date,et
1980-10-01,0.020439499989151955
1980-10-02,0.02188576571643352
1980-10-03,0.018258050084114075
1980-10-04,0.01432170532643795
1980-10-05,0.014375158585608004
1980-10-06,0.013008412905037405
1980-10-07,0.013555363751947882
1980-10-08,0.01614801026880741
1980-10-09,0.018707213923335075
1980-10-10,0.020660232752561566
1980-10-11,0.021062226966023445
1980-10-12,0.01570718362927437
1980-10-13,0.012499540112912655
1980-10-14,0.012854383327066898
1980-10-15,0.014450583606958388
1980-10-16,0.017177483066916466
1980-10-17,0.01997602544724941
1980-10-18,0.06752929091453552
1980-10-19,0.18829745054244995
1980-10-20,0.1288233995437622
1980-10-21,0.1117749735713005
1980-10-22,0.1300823986530304
1980-10-23,0.13879798352718353
1980-10-24,0.12390938401222225
1980-10-25,0.11721521615982057
1980-10-26,0.09939140081405641
1980-10-27,0.12976756691932678
1980-10-28,0.19604726135730746
1980-10-29,0.1809557527303696
1980-10-30,0.14892801642417908
1980-10-31,0.14408713579177854
1980-11-01,0.1576300263404846
1980-11-02,0.18292224407196045
1980-11-03,0.21008305251598364
1980-11-04,0.2200517952442169
1980-11-05,0.16701455414295197
1980-11-06,0.13534316420555112
1980-11-07,0.1670614331960678
1980-11-08,0.19992309808731076
1980-11-09,0.20994770526885986
1980-11-10,0.21689280867576602
1980-11-11,0.1793961524963379
1980-11-12,0.14245785772800446
1980-11-13,0.13750645518302915
1980-11-14,0.16387039422988892
1980-11-15,0.2354269921779632
1980-11-16,0.24648180603981015
1980-11-17,0.19766588509082797
1980-11-18,0.15511685609817505
1980-11-19,0.1236872300505638
1980-11-20,0.12219154089689255
1980-11-21,0.13198909163475037
1980-11-22,0.13841481506824496
1980-11-23,0.162978395819664
1980-11-24,0.215474471449852
1980-11-25,0.21419736742973328
1980-11-26,0.17106485366821286
1980-11-27,0.1722788959741592
1980-11-28,0.14786218106746674
1980-11-29,0.1576632857322693
1980-11-30,0.17288966476917267
1980-12-01,0.20734487473964688
1980-12-02,0.23230072855949405
1980-12-03,0.2015649676322937
1980-12-04,0.1737791895866394
1980-12-05,0.18239422142505646
1980-12-06,0.20933090150356287
1980-12-07,0.2432795614004135
1980-12-08,0.271741658449173
1980-12-09,0.3026902377605438
1980-12-10,0.28858864307403564
1980-12-11,0.1632188707590103
1980-12-12,0.1687736362218857
1980-12-13,0.20217229425907132
1980-12-14,0.1965094357728958
1980-12-15,0.16811484098434448
1980-12-16,0.19275525212287906
1980-12-17,0.1753893196582794
1980-12-18,0.1642622351646423
1980-12-19,0.18792252242565155
1980-12-20,0.14208649098873136
1980-12-21,0.12270257622003555
1980-12-22,0.11329454183578493
1980-12-23,0.1406547576189041
1980-12-24,0.20869401097297668
1980-12-25,0.13446968793869019
1980-12-26,0.10582650452852248
1980-12-27,0.12279331684112547
1980-12-28,0.1677611619234085
1980-12-29,0.23034389317035675
1980-12-30,0.2328483313322067
1980-12-31,0.2311835139989853
1981-01-01,0.17895661294460294
1981-01-02,0.1767449676990509
1981-01-03,0.1613515019416809
1981-01-04,0.1774453967809677
1981-01-05,0.09412505477666855
1981-01-06,0.1209438964724541
1981-01-07,0.16219808161258695
1981-01-08,0.13315367698669434
1981-01-09,0.1516231596469879
1981-01-10,0.1463713049888611
1981-01-11,0.1014811247587204
1981-01-12,0.08644043654203416
1981-01-13,0.09862552583217618
1981-01-14,0.15970957279205322
1981-01-15,0.17766100168228147
1981-01-16,0.16543488204479215
1981-01-17,0.13113349676132202
1981-01-18,0.12480215728282927
1981-01-19,0.17030665278434753
1981-01-20,0.2272002100944519
1981-01-21,0.2116222828626633
1981-01-22,0.2032954394817352
1981-01-23,0.20361447334289554
1981-01-24,0.19823217391967773
1981-01-25,0.2304113507270813
1981-01-26,0.2614346444606781
1981-01-27,0.30589807033538813
1981-01-28,0.24905392527580256
1981-01-29,0.2249821573495865
1981-01-30,0.25432503223419184
1981-01-31,0.1813936084508896
1981-02-01,0.2079237997531891
1981-02-02,0.2317551821470261
1981-02-03,0.13848853111267087
1981-02-04,0.15838539600372312
1981-02-05,0.16678792238235474
1981-02-06,0.2213016152381897
1981-02-07,0.24147747457027435
1981-02-08,0.2801437973976135
1981-02-09,0.20686012506484985
1981-02-10,0.2977679967880249
1981-02-11,0.3675280213356018
1981-02-12,0.1923786550760269
1981-02-13,0.22451202571392057
1981-02-14,0.36026567220687866
1981-02-15,0.4378291666507721
1981-02-16,0.5798794031143188
1981-02-17,0.7225956916809082
1981-02-18,0.7627704739570618
1981-02-19,0.8218829631805421
1981-02-20,0.7743561863899232
1981-02-21,0.6861018538475036
1981-02-22,0.7653100490570067
1981-02-23,0.6541139483451843
1981-02-24,0.5755251049995423
1981-02-25,0.5894206166267395
1981-02-26,0.7354442477226258
1981-02-27,0.7960688471794127
1981-02-28,0.86845201253891
1981-03-01,0.953221559524536
1981-03-02,0.6510751247406006
1981-03-03,0.574904203414917
1981-03-04,0.6060242056846619
1981-03-05,0.6966277360916137
1981-03-06,0.5904373526573181
1981-03-07,0.5604343414306641
1981-03-08,0.57381534576416
1981-03-09,0.5395570993423461
1981-03-10,0.5404004454612732
1981-03-11,0.6063479781150817
1981-03-12,0.5987367630004882
1981-03-13,0.6199994683265687
1981-03-14,0.7156279683113098
1981-03-15,0.5842217206954956
1981-03-16,0.7456878423690797
1981-03-17,0.5710468888282776
