date,et
1980-10-01,-3.9826436204826816e-20
1980-10-02,0.0018361936090514062
1980-10-03,0.0020430106669664383
1980-10-04,0.0019327914342284198
1980-10-05,0.0023321725893765692
1980-10-06,0.008572643622756003
1980-10-07,0.007972023449838163
1980-10-08,0.008936208672821522
1980-10-09,0.006305336020886898
1980-10-10,0.009316097013652323
1980-10-11,0.013077190145850178
1980-10-12,0.016304226592183113
1980-10-13,0.017553905025124546
1980-10-14,0.01876076310873032
1980-10-15,0.019956283271312717
1980-10-16,0.020412903279066086
1980-10-17,0.03937318548560143
1980-10-18,0.03605148941278458
1980-10-19,0.02996156550943851
1980-10-20,0.03300664946436882
1980-10-21,0.03243021294474601
1980-10-22,0.03276930749416351
1980-10-23,0.03843687474727631
1980-10-24,0.05046983808279037
1980-10-25,0.0609276369214058
1980-10-26,0.053113967180252075
1980-10-27,0.05453062802553177
1980-10-28,0.0492112971842289
1980-10-29,0.051101479679346085
1980-10-30,0.05750144273042679
1980-10-31,0.06466256827116013
1980-11-01,0.054316665977239616
1980-11-02,0.049793306738138206
1980-11-03,0.07093065232038498
1980-11-04,0.06635813415050507
1980-11-05,0.05131978541612625
1980-11-06,0.05787933990359306
1980-11-07,0.05281203240156173
1980-11-08,0.036314934492111206
1980-11-09,0.056295402348041534
1980-11-10,0.04375850409269332
1980-11-11,0.042622581124305725
1980-11-12,0.040480803698301315
1980-11-13,0.06693729758262633
1980-11-14,0.06280474364757536
1980-11-15,0.05628777667880058
1980-11-16,0.04889843612909317
1980-11-17,0.05764595791697503
1980-11-18,0.053370062261819846
1980-11-19,0.06294310837984084
1980-11-20,0.07133492082357407
1980-11-21,0.07298400253057478
1980-11-22,0.0837966576218605
1980-11-23,0.08724702149629594
1980-11-24,0.0677790269255638
1980-11-25,0.06039775535464286
1980-11-26,0.06073731929063796
1980-11-27,0.06360917538404465
1980-11-28,0.06706799566745758
1980-11-29,0.07363062351942062
1980-11-30,0.07775961607694627
1980-12-01,0.07277946174144745
1980-12-02,0.04929196834564209
1980-12-03,0.040382768958806985
1980-12-04,0.05113784223794937
1980-12-05,0.0676271840929985
1980-12-06,0.08302293717861174
1980-12-07,0.08807655423879622
1980-12-08,0.08040692657232283
1980-12-09,0.062448799610137926
1980-12-10,0.040300723165273666
1980-12-11,0.03131852298974991
1980-12-12,0.04291066899895667
1980-12-13,0.047448426485061646
1980-12-14,0.038060665130615234
1980-12-15,0.03984978422522544
1980-12-16,0.0385827086865902
1980-12-17,0.03980668634176255
1980-12-18,0.04653263464570044
1980-12-19,0.026451596990227696
1980-12-20,0.027548279613256454
1980-12-21,0.029718862846493718
1980-12-22,0.03603051602840423
1980-12-23,0.04793702065944672
1980-12-24,0.03551404550671577
1980-12-25,0.026886759325861927
1980-12-26,0.03321263566613197
1980-12-27,0.03576772660017013
1980-12-28,0.062019381672143936
1980-12-29,0.06097344681620598
1980-12-30,0.04347096756100655
1980-12-31,0.051531121134758
1981-01-01,0.052189204841852195
1981-01-02,0.027616383507847782
1981-01-03,0.01789800636470318
1981-01-04,0.020885022357106205
1981-01-05,0.025241822004318237
1981-01-06,0.037474919110536575
1981-01-07,0.030299851670861237
1981-01-08,0.02855068631470203
1981-01-09,0.03253127634525299
1981-01-10,0.02532868273556232
1981-01-11,0.027899121865630146
1981-01-12,0.029109643772244457
1981-01-13,0.04190756753087044
1981-01-14,0.05482091009616852
1981-01-15,0.05418255552649497
1981-01-16,0.04307518899440765
1981-01-17,0.03739181533455849
1981-01-18,0.05518238991498948
1981-01-19,0.057372357696294785
1981-01-20,0.0559447556734085
1981-01-21,0.06457366794347763
1981-01-22,0.07221380621194838
1981-01-23,0.0721275508403778
1981-01-24,0.06142890825867652
1981-01-25,0.08033233880996704
1981-01-26,0.07613108307123186
1981-01-27,0.04905183613300323
1981-01-28,0.03706743195652961
1981-01-29,0.04023476317524909
1981-01-30,0.042363215237855904
1981-01-31,0.04232785850763321
1981-02-01,0.058160994201898575
1981-02-02,0.03622572496533394
1981-02-03,0.021305788308382034
1981-02-04,0.023887975141406052
1981-02-05,0.030649656429886818
1981-02-06,0.04613335058093071
1981-02-07,0.05169176682829857
1981-02-08,0.04805129021406173
1981-02-09,0.03235837444663048
1981-02-10,0.03290942683815956
1981-02-11,0.025207998231053352
1981-02-12,0.019308850169181824
1981-02-13,0.028202002868056294
1981-02-14,0.050609495490789407
1981-02-15,0.09586329758167267
1981-02-16,0.12835629284381864
1981-02-17,0.15560995042324066
1981-02-18,0.144104927778244
1981-02-19,0.14132945239543912
1981-02-20,0.1284778416156769
1981-02-21,0.12382124364376068
1981-02-22,0.1334756910800934
1981-02-23,0.1534534841775894
1981-02-24,0.1363113969564438
1981-02-25,0.11811416596174237
1981-02-26,0.10799887776374817
1981-02-27,0.10785526782274246
1981-02-28,0.13703770935535434
1981-03-01,0.1242564171552658
1981-03-02,0.09614411741495132
1981-03-03,0.08555153012275696
1981-03-04,0.10912074893712995
1981-03-05,0.08505949378013608
1981-03-06,0.0873754248023033
1981-03-07,0.11152848601341248
1981-03-08,0.1458677500486374
1981-03-09,0.1402013003826141
1981-03-10,0.1335291415452957
1981-03-11,0.13638664782047272
1981-03-12,0.17433540523052218
1981-03-13,0.12934233248233795
1981-03-14,0.13287191092967987
1981-03-15,0.15660978853702545
1981-03-16,0.11012768000364304
1981-03-17,0.10703270882368088
1981-03-18,0.09111685305833817
1981-03-19,0.10263274610042572
1981-03-20,0.13195902109146118
1981-03-21,0.1518731564283371
1981-03-22,0.15315939486026764
1981-03-23,0.16275392472743988
1981-03-24,0.16928131878376007
1981-03-25,0.17036636173725128
1981-03-26,0.19495996832847598
1981-03-27,0.1968490481376648
1981-03-28,0.24884600937366486
1981-03-29,0.3001907169818878
1981-03-30,0.2818243503570557
1981-03-31,0.29014647006988525
1981-04-01,0.31245356798172
1981-04-02,0.31095376610755915
1981-04-03,0.3932935297489166
1981-04-04,0.3509429097175598
1981-04-05,0.2678819000720977
1981-04-06,0.3084236681461334
1981-04-07,0.4221064150333405
1981-04-08,0.4514475464820861
1981-04-09,0.4800903499126434
1981-04-10,0.6121290326118469
1981-04-11,0.5797198414802551
1981-04-12,0.5186592340469359
1981-04-13,0.5419633984565736
1981-04-14,0.43124458193779
1981-04-15,0.3763107359409332
1981-04-16,0.6307681202888489
1981-04-17,0.7323739528656006
1981-04-18,0.4933770895004271
1981-04-19,0.4445142149925232
1981-04-20,0.35919433832168574
1981-04-21,0.3601149916648865
1981-04-22,0.5125558972358704
1981-04-23,0.5367920398712158
1981-04-24,0.4851821660995483
1981-04-25,0.5116637945175171
1981-04-26,0.5940169095993042
1981-04-27,0.6091052293777466
1981-04-28,0.6377757787704468
1981-04-29,0.6347869634628296
1981-04-30,0.6350921392440796
1981-05-01,0.5747590065002443
1981-05-02,0.588002324104309
1981-05-03,0.6974541544914244
1981-05-04,0.9258376955986024
1981-05-05,0.7089955806732178
1981-05-06,0.6477348208427429
1981-05-07,0.7397404909133911
1981-05-08,0.8674486875534057
1981-05-09,0.7646995782852173
1981-05-10,0.5226500630378723
1981-05-11,0.6440643668174744
1981-05-12,0.7575074434280396
1981-05-13,0.7938154935836792
1981-05-14,0.8457263708114624
1981-05-15,0.9727041721343994
1981-05-16,0.8428981304168701
1981-05-17,0.635698914527893
1981-05-18,0.7153987884521484
1981-05-19,0.9084166288375854
1981-05-20,1.1117885112762451
1981-05-21,1.269285559654236
1981-05-22,1.2605379819869997
1981-05-23,1.3222718238830566
1981-05-24,1.2440853118896484
1981-05-25,1.1718791723251345
1981-05-26,1.0081539154052734
1981-05-27,0.9252516627311707
1981-05-28,0.9597718715667723
1981-05-29,1.2441066503524782
1981-05-30,1.0061821937561035
1981-05-31,0.8710598945617676
1981-06-01,1.0708117485046387
1981-06-02,1.2237908840179443
1981-06-03,1.3949544429779053
1981-06-04,1.3807590007781982
1981-06-05,1.5448678731918335
1981-06-06,1.4770849943161013
1981-06-07,1.0708944797515867
1981-06-08,1.3955781459808347
1981-06-09,1.3564906120300293
1981-06-10,1.408796310424805
1981-06-11,1.4323561191558836
1981-06-12,1.5325305461883545
1981-06-13,1.5490583181381221
1981-06-14,1.870813488960266
1981-06-15,2.0509631633758545
