date,et
1980-10-01,-6.608844806993084e-20
1980-10-02,-1.4177482788367932e-19
1980-10-03,0.008026037365198134
1980-10-04,0.01567341014742851
1980-10-05,0.013964285142719744
1980-10-06,0.01304413378238678
1980-10-07,0.015549966134130953
1980-10-08,0.01838177070021629
1980-10-09,0.022906126454472542
1980-10-10,0.024071620777249336
1980-10-11,0.0218630600720644
1980-10-12,0.017107421532273293
1980-10-13,0.013176641426980495
1980-10-14,0.012082718312740324
1980-10-15,0.017487097531557083
1980-10-16,0.02045535109937191
1980-10-17,0.020110519602894783
1980-10-18,0.04230360686779022
1980-10-19,0.03341454267501831
1980-10-20,0.025067657232284542
1980-10-21,0.025687683373689648
1980-10-22,0.025464041158556935
1980-10-23,0.020767774432897564
1980-10-24,0.018164636567234993
1980-10-25,0.0668746680021286
1980-10-26,0.053519051522016525
1980-10-27,0.05326320230960846
1980-10-28,0.08233023434877396
1980-10-29,0.07375314831733702
1980-10-30,0.0589025653898716
1980-10-31,0.058403119444847114
1980-11-01,0.07708306610584259
1980-11-02,0.05806289613246916
1980-11-03,0.06079273670911789
1980-11-04,0.08311340957880019
1980-11-05,0.07244246453046799
1980-11-06,0.05426980182528496
1980-11-07,0.07769329845905305
1980-11-08,0.10665310174226761
1980-11-09,0.0930044800043106
1980-11-10,0.08714733272790909
1980-11-11,0.04985487461090088
1980-11-12,0.049313642084598534
1980-11-13,0.06494361907243729
1980-11-14,0.0791473612189293
1980-11-15,0.08956216275691986
1980-11-16,0.06391610950231552
1980-11-17,0.04942537099123001
1980-11-18,0.072070874273777
1980-11-19,0.0705057829618454
1980-11-20,0.06520917266607283
1980-11-21,0.074339397251606
1980-11-22,0.07908545434474945
1980-11-23,0.08348322659730911
1980-11-24,0.1353342831134796
1980-11-25,0.12829843163490295
1980-11-26,0.08648581057786942
1980-11-27,0.10221674293279648
1980-11-28,0.10966958105564115
1980-11-29,0.10210774093866348
1980-11-30,0.12811365723609922
1980-12-01,0.16539938747882846
1980-12-02,0.19129231572151184
1980-12-03,0.1374303698539734
1980-12-04,0.09765077382326126
1980-12-05,0.1128384694457054
1980-12-06,0.15809231996536252
1980-12-07,0.20407246053218842
1980-12-08,0.24430239200592035
1980-12-09,0.2523360252380371
1980-12-10,0.18007634580135345
1980-12-11,0.10519115626811981
1980-12-12,0.11171690374612807
1980-12-13,0.13936772942543027
1980-12-14,0.11342682689428328
1980-12-15,0.09515050053596497
1980-12-16,0.10163035988807678
1980-12-17,0.08843430876731873
1980-12-18,0.09743714332580568
1980-12-19,0.1196027770638466
1980-12-20,0.06072073802351951
1980-12-21,0.04287828505039216
1980-12-22,0.05355262756347656
1980-12-23,0.08203960955142975
1980-12-24,0.10693421959877016
1980-12-25,0.06552136689424515
1980-12-26,0.04332282394170761
1980-12-27,0.06838759034872055
1980-12-28,0.08295252919197081
1980-12-29,0.11699587106704712
1980-12-30,0.12858013808727264
1980-12-31,0.12469588220119475
1981-01-01,0.09065030515193939
1981-01-02,0.09093185514211655
1981-01-03,0.08387213200330734
1981-01-04,0.06212227046489716
1981-01-05,0.04206405207514762
1981-01-06,0.06168542057275773
1981-01-07,0.08819784224033356
1981-01-08,0.051162943243980415
1981-01-09,0.05283780768513681
1981-01-10,0.06171849370002747
1981-01-11,0.0443897657096386
1981-01-12,0.039898045361042016
