date,s1
1980-10-01,20.270000457763672
1980-10-02,30.59749603271484
1980-10-03,35.21271896362305
1980-10-04,35.060760498046875
1980-10-05,34.917236328125
1980-10-06,34.77806091308594
1980-10-07,34.6295166015625
1980-10-08,34.48152160644531
1980-10-09,34.33058166503906
1980-10-10,34.1755599975586
1980-10-11,34.02429962158203
1980-10-12,33.88343048095703
1980-10-13,33.763057708740234
1980-10-14,33.63098907470703
1980-10-15,33.487674713134766
1980-10-16,33.337947845458984
1980-10-17,33.18326187133789
1980-10-18,33.02730178833008
1980-10-19,32.86674499511719
1980-10-20,32.71977615356445
1980-10-21,32.573917388916016
1980-10-22,34.328193664550774
1980-10-23,37.3482780456543
1980-10-24,37.18780899047852
1980-10-25,37.04167175292969
1980-10-26,36.93455505371094
1980-10-27,36.81104278564453
1980-10-28,36.65310287475585
1980-10-29,36.49225616455078
1980-10-30,36.32146072387695
1980-10-31,36.159996032714844
1980-11-01,36.03815460205078
1980-11-02,35.91353988647461
1980-11-03,35.77565383911133
1980-11-04,36.105083465576165
1980-11-05,35.97670364379883
1980-11-06,35.881900787353516
1980-11-07,35.783023834228516
1980-11-08,35.66641616821289
1980-11-09,35.52703857421875
1980-11-10,35.393775939941406
1980-11-11,35.51843643188476
1980-11-12,35.40442657470703
1980-11-13,35.29506683349609
1980-11-14,35.1773567199707
1980-11-15,52.37860488891602
1980-11-16,57.004615783691406
1980-11-17,70.74388885498047
1980-11-18,78.16577911376953
1980-11-19,77.97296142578125
1980-11-20,77.79704284667967
1980-11-21,77.63168334960938
1980-11-22,77.45610809326172
1980-11-23,77.21353149414062
1980-11-24,81.6516342163086
1980-11-25,81.37193298339842
1980-11-26,81.10660552978516
1980-11-27,86.8875274658203
1980-11-28,114.89498138427734
1980-11-29,117.54301452636719
1980-11-30,117.32022094726561
1980-12-01,117.02815246582031
1980-12-02,116.69474792480466
1980-12-03,116.35038757324216
1980-12-04,116.03478240966797
1980-12-05,115.70596313476562
1980-12-06,115.39341735839844
1980-12-07,115.07249450683592
1980-12-08,114.72865295410156
1980-12-09,114.38168334960936
1980-12-10,114.03809356689453
1980-12-11,113.69371795654298
1980-12-12,113.4466552734375
1980-12-13,113.1810531616211
1980-12-14,112.91959381103516
1980-12-15,112.68528747558592
1980-12-16,117.81922149658205
1980-12-17,128.01296997070312
1980-12-18,127.7923049926758
1980-12-19,127.52318572998047
1980-12-20,127.21074676513675
1980-12-21,126.92632293701172
1980-12-22,131.7568054199219
1980-12-23,133.96150207519534
1980-12-24,133.64634704589844
1980-12-25,135.3524627685547
1980-12-26,135.1241912841797
1980-12-27,134.8690948486328
1980-12-28,134.66937255859378
1980-12-29,134.4670257568359
1980-12-30,134.21983337402344
1980-12-31,133.99661254882812
1981-01-01,133.7596435546875
1981-01-02,133.51622009277344
1981-01-03,133.3047332763672
1981-01-04,133.074462890625
1981-01-05,132.83444213867188
1981-01-06,132.57369995117188
1981-01-07,132.2704620361328
1981-01-08,132.02519226074216
1981-01-09,131.8074188232422
1981-01-10,131.5919342041016
1981-01-11,131.3905487060547
1981-01-12,131.2215118408203
1981-01-13,131.08149719238278
1981-01-14,130.9151153564453
1981-01-15,130.63899230957034
1981-01-16,130.2926025390625
1981-01-17,130.0293731689453
1981-01-18,129.86285400390625
1981-01-19,129.68003845214847
1981-01-20,129.45399475097656
1981-01-21,136.57553100585935
1981-01-22,136.3308868408203
1981-01-23,136.09429931640625
1981-01-24,140.91195678710935
1981-01-25,140.65438842773438
1981-01-26,140.37098693847656
1981-01-27,140.07830810546878
1981-01-28,140.50360107421875
1981-01-29,140.2033996582031
1981-01-30,139.89613342285156
1981-01-31,139.54953002929688
1981-02-01,139.13992309570312
1981-02-02,154.76382446289062
1981-02-03,154.49063110351562
1981-02-04,154.26100158691403
1981-02-05,153.98963928222656
1981-02-06,153.64195251464844
1981-02-07,156.6097412109375
1981-02-08,213.179443359375
1981-02-09,214.23132324218753
1981-02-10,213.54649353027344
1981-02-11,215.8496551513672
1981-02-12,215.37762451171875
1981-02-13,214.86242675781247
1981-02-14,214.23847961425778
1981-02-15,213.56588745117188
1981-02-16,212.8111572265625
1981-02-17,211.99377441406247
1981-02-18,220.69769287109372
1981-02-19,219.9210968017578
1981-02-20,219.2206726074219
1981-02-21,218.57858276367185
1981-02-22,217.9568634033203
1981-02-23,217.32586669921875
1981-02-24,216.8219146728516
1981-02-25,216.3007049560547
1981-02-26,215.71272277832034
1981-02-27,215.1113128662109
1981-02-28,214.4822540283203
1981-03-01,213.8329315185547
1981-03-02,213.13662719726562
1981-03-03,212.47796630859372
1981-03-04,211.79026794433597
1981-03-05,214.00956726074213
1981-03-06,213.35076904296878
1981-03-07,212.782470703125
1981-03-08,212.0962219238281
1981-03-09,211.33830261230466
1981-03-10,210.62208557128903
1981-03-11,210.0125885009766
1981-03-12,209.42111206054688
1981-03-13,208.79513549804688
1981-03-14,208.16401672363278
1981-03-15,207.53216552734372
1981-03-16,211.08799743652347
1981-03-17,210.5417175292969
1981-03-18,209.8789367675781
1981-03-19,215.60894775390622
1981-03-20,215.09048461914062
1981-03-21,214.57725524902344
1981-03-22,224.81262207031247
1981-03-23,234.18666076660162
1981-03-24,233.62496948242188
1981-03-25,233.0431060791016
1981-03-26,232.3430480957031
1981-03-27,231.5440826416016
1981-03-28,230.6939697265625
1981-03-29,229.7940368652344
1981-03-30,228.8285675048828
1981-03-31,227.7013702392578
1981-04-01,226.5901031494141
1981-04-02,225.52622985839844
1981-04-03,224.64849853515622
1981-04-04,223.61875915527344
1981-04-05,222.62821960449216
1981-04-06,221.7024230957031
1981-04-07,220.91793823242188
1981-04-08,220.08183288574213
1981-04-09,219.15766906738278
1981-04-10,218.23365783691406
1981-04-11,217.27227783203122
1981-04-12,216.3222503662109
1981-04-13,215.38421630859372
1981-04-14,214.42814636230466
1981-04-15,213.42324829101562
1981-04-16,212.3572540283203
1981-04-17,211.3614959716797
1981-04-18,210.4011688232422
1981-04-19,209.3954620361328
1981-04-20,208.42596435546878
1981-04-21,207.46626281738278
1981-04-22,206.45285034179688
1981-04-23,205.44667053222656
1981-04-24,204.48912048339844
1981-04-25,203.5028991699219
1981-04-26,202.49517822265625
1981-04-27,201.52685546875003
1981-04-28,200.55958557128903
1981-04-29,199.59559631347656
1981-04-30,198.62417602539065
1981-05-01,197.6118011474609
1981-05-02,196.54481506347653
1981-05-03,195.67544555664065
1981-05-04,194.8095245361328
1981-05-05,193.91435241699216
1981-05-06,192.9173126220703
1981-05-07,198.09375
1981-05-08,197.0867462158203
1981-05-09,196.18826293945312
1981-05-10,195.18612670898438
1981-05-11,194.22218322753903
1981-05-12,193.33995056152347
1981-05-13,192.4761199951172
1981-05-14,191.47738647460935
1981-05-15,190.4651641845703
1981-05-16,189.4832763671875
1981-05-17,188.39231872558594
1981-05-18,187.2881774902344
1981-05-19,186.22125244140622
1981-05-20,185.1200866699219
1981-05-21,184.33432006835938
1981-05-22,183.49081420898438
1981-05-23,182.60942077636722
1981-05-24,181.67030334472656
1981-05-25,180.70404052734372
1981-05-26,228.2859191894531
1981-05-27,260.5049133300781
1981-05-28,261.75616455078125
1981-05-29,260.3219299316406
1981-05-30,258.80047607421875
1981-05-31,257.22659301757807
1981-06-01,260.7742004394531
1981-06-02,265.44183349609375
1981-06-03,274.8685302734375
1981-06-04,292.9314880371094
1981-06-05,321.48205566406244
1981-06-06,345.2401428222656
1981-06-07,342.9779663085937
1981-06-08,364.8851013183594
1981-06-09,362.53851318359375
1981-06-10,360.1057434082032
1981-06-11,367.271484375
1981-06-12,364.84777832031244
1981-06-13,362.4578247070313
1981-06-14,360.0632629394531
1981-06-15,357.68515014648443
1981-06-16,355.281005859375
1981-06-17,352.7311096191406
1981-06-18,350.2022399902344
1981-06-19,373.6168823242188
1981-06-20,383.84521484375
1981-06-21,392.03564453124994
1981-06-22,412.3233642578125
1981-06-23,425.6495361328125
1981-06-24,436.71887207031244
1981-06-25,438.5794677734375
1981-06-26,457.3764038085938
1981-06-27,476.1598815917968
1981-06-28,485.3335266113281
1981-06-29,482.36285400390636
1981-06-30,479.53881835937506
1981-07-01,476.91833496093756
1981-07-02,474.082275390625
1981-07-03,471.10403442382807
1981-07-04,468.16381835937506
1981-07-05,465.2029113769531
1981-07-06,462.1393127441407
1981-07-07,459.01492309570307
1981-07-08,455.9065856933594
1981-07-09,452.9605102539063
1981-07-10,449.97509765624994
1981-07-11,446.9569396972656
1981-07-12,456.11819458007807
1981-07-13,466.58020019531256
1981-07-14,463.45660400390636
1981-07-15,479.41265869140636
1981-07-16,476.09552001953125
1981-07-17,482.3293151855469
1981-07-18,492.2584533691406
1981-07-19,495.34027099609375
1981-07-20,506.1592712402344
1981-07-21,510.16128540039057
1981-07-22,506.982666015625
1981-07-23,518.43505859375
1981-07-24,533.7140502929689
1981-07-25,544.1030883789064
1981-07-26,550.8225097656249
1981-07-27,547.2876586914064
1981-07-28,543.6864013671876
1981-07-29,551.9437255859375
1981-07-30,549.23388671875
1981-07-31,560.6106567382812
1981-08-01,557.087890625
1981-08-02,566.443603515625
1981-08-03,580.7392578125
1981-08-04,600.7662353515625
1981-08-05,622.6091308593751
1981-08-06,618.5905151367189
1981-08-07,614.6528930664062
1981-08-08,610.7174072265625
1981-08-09,606.7268066406249
1981-08-10,602.9767456054688
1981-08-11,609.6527709960938
1981-08-12,613.5712280273438
1981-08-13,622.0930786132812
1981-08-14,640.3567504882812
