date,s1
1980-10-01,7.710000038146971
1980-10-02,7.686832904815674
1980-10-03,9.856702804565426
1980-10-04,12.477280616760252
1980-10-05,17.205108642578125
1980-10-06,26.354991912841797
1980-10-07,26.30505180358887
1980-10-08,26.245168685913082
1980-10-09,26.169054031372074
1980-10-10,26.091739654541012
1980-10-11,26.01622200012207
1980-10-12,25.962203979492188
1980-10-13,25.91675186157226
1980-10-14,25.87306022644043
1980-10-15,25.819271087646484
1980-10-16,25.75814437866211
1980-10-17,25.694538116455075
1980-10-18,25.617563247680664
1980-10-19,43.32731628417969
1980-10-20,43.24089431762695
1980-10-21,43.154483795166016
1980-10-22,43.06764602661133
1980-10-23,42.98479461669921
1980-10-24,42.922096252441406
1980-10-25,62.79950714111328
1980-10-26,67.35204315185547
1980-10-27,67.26494598388672
1980-10-28,69.61111450195312
1980-10-29,69.48388671875
1980-10-30,71.38172912597656
1980-10-31,71.28459930419922
1980-11-01,71.16171264648438
1980-11-02,71.06107330322266
1980-11-03,70.96015167236328
1980-11-04,76.54701995849611
1980-11-05,80.69863891601561
1980-11-06,80.5984420776367
1980-11-07,80.45509338378906
1980-11-08,80.25931549072266
1980-11-09,80.08738708496092
1980-11-10,84.6962661743164
1980-11-11,84.60063934326172
1980-11-12,84.49967193603514
1980-11-13,84.37698364257811
1980-11-14,84.24504852294922
1980-11-15,86.09400177001953
1980-11-16,90.06257629394531
1980-11-17,90.08211517333984
1980-11-18,108.00031280517578
1980-11-19,107.89201354980467
1980-11-20,107.79930877685545
1980-11-21,107.69965362548828
1980-11-22,107.58307647705078
1980-11-23,109.47502136230466
1980-11-24,119.52175903320312
1980-11-25,125.17948150634764
1980-11-26,125.06744384765625
1980-11-27,129.22161865234375
1980-11-28,134.95278930664062
1980-11-29,134.83181762695312
1980-11-30,134.67103576660156
1980-12-01,134.4685516357422
1980-12-02,134.26759338378906
1980-12-03,134.11578369140622
1980-12-04,133.9784698486328
1980-12-05,133.84288024902344
1980-12-06,133.63526916503906
1980-12-07,133.38856506347656
1980-12-08,133.13299560546878
1980-12-09,137.44694519042966
1980-12-10,145.27587890624997
1980-12-11,145.14570617675778
1980-12-12,145.00341796875003
1980-12-13,144.8260498046875
1980-12-14,144.67198181152347
1980-12-15,144.54177856445312
1980-12-16,144.40063476562497
1980-12-17,144.27400207519534
1980-12-18,144.13792419433594
1980-12-19,143.98037719726562
1980-12-20,143.89602661132812
1980-12-21,143.83163452148435
1980-12-22,143.760498046875
1980-12-23,143.6452178955078
1980-12-24,143.50776672363278
1980-12-25,143.43136596679688
1980-12-26,143.374755859375
1980-12-27,143.29299926757812
1980-12-28,145.1434783935547
1980-12-29,148.8297424316406
1980-12-30,151.08924865722653
1980-12-31,152.63723754882812
1981-01-01,153.53715515136716
1981-01-02,153.41114807128906
1981-01-03,153.29002380371094
1981-01-04,153.20347595214847
1981-01-05,153.13894653320315
1981-01-06,153.05255126953125
1981-01-07,153.7234191894531
1981-01-08,153.64710998535156
1981-01-09,153.56488037109375
1981-01-10,153.4829559326172
1981-01-11,153.42079162597656
1981-01-12,153.3652648925781
1981-01-13,153.29251098632812
1981-01-14,153.16435241699222
1981-01-15,153.7242736816406
1981-01-16,153.6036376953125
1981-01-17,153.51058959960935
1981-01-18,153.40084838867188
1981-01-19,154.40896606445312
1981-01-20,154.2436981201172
1981-01-21,158.0916290283203
1981-01-22,157.92213439941403
1981-01-23,157.75607299804688
1981-01-24,157.59622192382812
1981-01-25,157.43023681640625
1981-01-26,157.22856140136716
1981-01-27,157.00027465820312
1981-01-28,156.82086181640625
1981-01-29,156.6655731201172
1981-01-30,156.53646850585935
1981-01-31,156.4393310546875
1981-02-01,156.331787109375
1981-02-02,177.5214691162109
1981-02-03,177.4267578125
1981-02-04,177.3339691162109
1981-02-05,177.23446655273438
1981-02-06,177.09486389160156
1981-02-07,176.9344482421875
1981-02-08,176.7753753662109
1981-02-09,179.3071136474609
1981-02-10,179.15222167968747
1981-02-11,200.23780822753903
1981-02-12,200.12705993652347
1981-02-13,200.00115966796878
1981-02-14,200.1260223388672
1981-02-15,201.73937988281247
1981-02-16,201.47682189941406
1981-02-17,204.1906433105469
1981-02-18,205.4904327392578
1981-02-19,209.35400390624997
1981-02-20,217.85716247558594
1981-02-21,217.4673156738281
1981-02-22,217.10102844238278
1981-02-23,221.8146209716797
1981-02-24,227.17988586425778
1981-02-25,226.86076354980466
1981-02-26,226.54234313964847
1981-02-27,226.22975158691406
1981-02-28,225.8152313232422
1981-03-01,225.36183166503906
1981-03-02,225.06480407714844
1981-03-03,224.8007202148437
1981-03-04,224.55953979492188
1981-03-05,234.1937255859375
1981-03-06,233.91159057617188
1981-03-07,233.6600799560547
1981-03-08,233.38029479980466
1981-03-09,233.1474151611328
1981-03-10,232.90539550781244
1981-03-11,232.62518310546878
1981-03-12,232.28926086425778
1981-03-13,231.883056640625
1981-03-14,231.5502319335937
1981-03-15,231.2248077392578
1981-03-16,230.86384582519526
1981-03-17,230.58943176269528
