date,s1
1980-10-01,-7.236764289465533e-17
1980-10-02,-1.4462687880695193e-16
1980-10-03,-2.168040385501485e-16
1980-10-04,-2.889154208910349e-16
1980-10-05,-3.6098114286210845e-16
1980-10-06,-4.328721113482515e-16
1980-10-07,-5.046766824737747e-16
1980-10-08,-5.763790802500353e-16
1980-10-09,-6.4814384082703745e-16
1980-10-10,-7.198580441250004e-16
1980-10-11,-7.915845294006986e-16
1980-10-12,10.310000419616701
1980-10-13,22.32467269897461
1980-10-14,32.32534027099609
1980-10-15,32.27275466918945
1980-10-16,32.22711944580078
1980-10-17,32.181610107421875
1980-10-18,32.133262634277344
1980-10-19,32.07986068725586
1980-10-20,34.022029876708984
1980-10-21,33.97364807128906
1980-10-22,33.929691314697266
1980-10-23,33.885047912597656
1980-10-24,33.82473373413085
1980-10-25,41.96079254150391
1980-10-26,56.937515258789055
1980-10-27,66.4979248046875
1980-10-28,66.41595458984375
1980-10-29,66.31896209716797
1980-10-30,66.22478485107422
1980-10-31,82.79382324218751
1980-11-01,110.44393157958984
1980-11-02,129.22161865234375
1980-11-03,145.5699462890625
1980-11-04,156.47215270996094
1980-11-05,172.96182250976562
1980-11-06,209.36921691894528
1980-11-07,268.00183105468756
1980-11-08,300.26721191406244
1980-11-09,318.34460449218756
1980-11-10,325.3011169433594
1980-11-11,324.933349609375
1980-11-12,324.6350402832031
1980-11-13,324.32080078125
1980-11-14,335.2352600097656
1980-11-15,339.2392272949218
1980-11-16,338.88351440429693
1980-11-17,345.1781005859375
1980-11-18,352.1747741699218
1980-11-19,356.05230712890625
1980-11-20,355.61785888671875
1980-11-21,388.01330566406244
1980-11-22,419.5429382324218
1980-11-23,436.39013671875
1980-11-24,441.30249023437506
1980-11-25,456.00851440429693
1980-11-26,475.69152832031244
1980-11-27,495.0079650878905
1980-11-28,515.7049560546875
1980-11-29,544.0972900390624
1980-11-30,567.0383911132814
1980-12-01,582.558837890625
1980-12-02,641.8013305664062
1980-12-03,677.2455444335938
1980-12-04,695.0727539062499
1980-12-05,709.4608154296875
1980-12-06,718.05859375
1980-12-07,717.2571411132814
1980-12-08,716.429931640625
1980-12-09,715.5945434570312
1980-12-10,714.6407470703125
1980-12-11,713.8167724609374
1980-12-12,712.7747802734376
1980-12-13,711.8057861328126
1980-12-14,719.3651733398436
1980-12-15,718.1273803710938
1980-12-16,716.8287353515625
1980-12-17,715.7323608398438
1980-12-18,714.7711181640624
1980-12-19,713.7703857421875
1980-12-20,733.3352661132812
1980-12-21,777.09130859375
1980-12-22,818.5576171875
1980-12-23,793.9835815429685
1980-12-24,823.4860229492188
1980-12-25,847.2935791015627
1980-12-26,822.2298583984374
1980-12-27,797.3880004882812
1980-12-28,776.5755615234375
1980-12-29,768.749084472656
1980-12-30,785.6655273437501
1980-12-31,785.0184936523438
1981-01-01,773.4057006835938
1981-01-02,766.5705566406249
1981-01-03,761.4921264648436
1981-01-04,757.4275512695311
1981-01-05,753.9172363281249
1981-01-06,750.6351318359374
1981-01-07,747.8139648437502
1981-01-08,745.2490234375
1981-01-09,748.2966918945311
1981-01-10,745.7968139648436
1981-01-11,743.506103515625
1981-01-12,741.404052734375
1981-01-13,739.3599243164062
1981-01-14,737.4369506835938
1981-01-15,735.6458129882814
1981-01-16,734.0727539062499
1981-01-17,740.4480590820312
1981-01-18,745.623046875
1981-01-19,743.1815185546875
1981-01-20,746.0504760742188
1981-01-21,751.8711547851561
1981-01-22,756.7227783203124
1981-01-23,765.4752807617188
1981-01-24,768.1788330078125
1981-01-25,770.7036743164062
1981-01-26,787.4976196289062
1981-01-27,788.548095703125
1981-01-28,786.169189453125
1981-01-29,780.3524169921875
1981-01-30,771.132080078125
1981-01-31,765.0054931640626
1981-02-01,760.3455810546874
1981-02-02,756.5306396484375
1981-02-03,753.2545166015626
1981-02-04,750.2648925781249
1981-02-05,753.6858520507811
1981-02-06,750.7648925781249
1981-02-07,748.1075439453125
1981-02-08,745.7001342773438
1981-02-09,752.955322265625
1981-02-10,762.6165771484375
1981-02-11,780.6276245117186
1981-02-12,787.7890014648436
1981-02-13,798.4276123046875
1981-02-14,808.1464233398436
1981-02-15,811.0579833984374
1981-02-16,816.4437866210938
1981-02-17,797.4480590820312
1981-02-18,821.860595703125
1981-02-19,819.0468139648436
1981-02-20,792.7118530273435
1981-02-21,775.9227905273436
1981-02-22,768.107666015625
1981-02-23,762.3773193359374
1981-02-24,765.0867919921875
1981-02-25,762.2518310546874
1981-02-26,758.2106323242188
1981-02-27,757.3138427734374
1981-02-28,753.5955200195312
1981-03-01,750.1557006835938
1981-03-02,747.1060791015627
1981-03-03,753.3535766601562
1981-03-04,765.1384887695311
1981-03-05,760.1419677734374
1981-03-06,755.9541625976561
1981-03-07,757.4088745117186
1981-03-08,757.5117797851561
1981-03-09,753.4385375976561
1981-03-10,749.7860107421875
1981-03-11,746.7810058593751
1981-03-12,743.9830322265626
1981-03-13,741.47314453125
1981-03-14,739.2409057617188
1981-03-15,751.0586547851561
1981-03-16,754.9676513671875
1981-03-17,751.4651489257811
1981-03-18,748.3859863281249
1981-03-19,745.6306152343751
1981-03-20,742.9390258789062
1981-03-21,744.97607421875
1981-03-22,750.4716796875
1981-03-23,761.3221435546875
1981-03-24,761.5825805664062
1981-03-25,769.9785766601562
1981-03-26,772.5740966796876
1981-03-27,765.4461669921875
1981-03-28,760.2236328125
1981-03-29,772.3587646484375
1981-03-30,787.8580322265626
1981-03-31,801.0012817382811
1981-04-01,789.1742553710939
1981-04-02,780.9375
1981-04-03,777.0362548828124
1981-04-04,772.8642578125
1981-04-05,778.0748901367188
1981-04-06,778.7045288085939
1981-04-07,778.2296142578125
1981-04-08,792.1156005859374
1981-04-09,794.3523559570311
1981-04-10,790.4317626953125
1981-04-11,807.9306030273435
1981-04-12,791.5127563476561
1981-04-13,785.2872924804686
1981-04-14,772.784912109375
1981-04-15,765.4400024414062
1981-04-16,762.9036865234375
1981-04-17,757.7059936523438
1981-04-18,753.0810546875001
1981-04-19,749.127258300781
1981-04-20,745.9570922851561
1981-04-21,747.1206665039062
1981-04-22,751.1249389648436
1981-04-23,747.23681640625
1981-04-24,752.7067260742188
1981-04-25,749.2135620117186
1981-04-26,746.1235351562498
1981-04-27,749.2496948242188
1981-04-28,754.0335693359374
1981-04-29,749.4076538085939
1981-04-30,744.7965087890625
1981-05-01,741.658508300781
1981-05-02,744.0343017578125
1981-05-03,749.5490112304686
1981-05-04,754.6017456054686
1981-05-05,761.0795898437501
1981-05-06,761.72705078125
1981-05-07,760.1106567382812
1981-05-08,758.5596313476561
1981-05-09,754.9129028320312
1981-05-10,750.9756469726561
1981-05-11,747.4091796875
1981-05-12,743.9527587890625
1981-05-13,740.691467285156
1981-05-14,737.4749755859374
1981-05-15,752.320068359375
1981-05-16,756.1054077148436
1981-05-17,764.6199951171876
1981-05-18,776.3937377929688
1981-05-19,778.7583618164062
1981-05-20,769.3120727539061
1981-05-21,762.7937622070312
1981-05-22,757.2811889648436
1981-05-23,752.6637573242188
1981-05-24,756.4269409179686
1981-05-25,758.8873901367188
1981-05-26,753.9400024414062
1981-05-27,749.7937622070312
1981-05-28,745.4617309570312
1981-05-29,741.488037109375
1981-05-30,742.3837280273436
1981-05-31,739.3233032226561
1981-06-01,736.236083984375
1981-06-02,742.2525634765625
1981-06-03,739.0209960937501
