date,s1
1980-10-01,-6.915610424025085e-17
1980-10-02,-1.3824610020594648e-16
1980-10-03,-2.072468334573803e-16
1980-10-04,-2.7616662212279203e-16
1980-10-05,-3.450176687705783e-16
1980-10-06,-4.1374361923996677e-16
1980-10-07,-4.824015159059994e-16
1980-10-08,2.1700000762939453
1980-10-09,2.16726303100586
1980-10-10,2.164415121078491
1980-10-11,2.1612019538879395
1980-10-12,10.818225860595703
1980-10-13,23.156986236572262
1980-10-14,23.13622856140137
1980-10-15,23.114389419555668
1980-10-16,23.091968536376953
1980-10-17,23.066095352172844
1980-10-18,23.039793014526367
1980-10-19,23.010612487792965
1980-10-20,24.920745849609375
1980-10-21,27.206449508666992
1980-10-22,27.18375778198242
1980-10-23,27.124229431152344
1980-10-24,27.1158447265625
1980-10-25,34.44546890258789
1980-10-26,34.457542419433594
1980-10-27,34.42982864379883
1980-10-28,34.379520416259766
1980-10-29,34.352447509765625
1980-10-30,34.31962966918945
1980-10-31,40.99841308593751
1980-11-01,64.27986907958984
1980-11-02,84.02091217041014
1980-11-03,105.14111328125
1980-11-04,121.79666137695311
1980-11-05,121.64337921142577
1980-11-06,159.25463867187503
1980-11-07,216.4629821777344
1980-11-08,242.89828491210938
1980-11-09,242.87362670898438
1980-11-10,242.73565673828128
1980-11-11,242.58772277832034
1980-11-12,242.44309997558594
1980-11-13,242.3048095703125
1980-11-14,242.17759704589844
1980-11-15,242.0446929931641
1980-11-16,241.90092468261724
1980-11-17,241.76152038574213
1980-11-18,253.47299194335938
1980-11-19,263.47805786132807
1980-11-20,267.175537109375
1980-11-21,300.25772094726557
1980-11-22,300.08770751953125
1980-11-23,299.92861938476557
1980-11-24,299.7803344726563
1980-11-25,299.5983581542969
1980-11-26,299.57531738281244
1980-11-27,311.0805358886718
1980-11-28,310.89474487304693
1980-11-29,310.7120361328125
1980-11-30,310.55615234375006
1980-12-01,310.4021911621094
1980-12-02,310.24182128906244
1980-12-03,310.0715942382812
1980-12-04,309.9266357421875
1980-12-05,309.81787109375
1980-12-06,309.71148681640625
1980-12-07,309.6132507324219
1980-12-08,309.4882202148437
1980-12-09,309.33108520507807
1980-12-10,320.10745239257807
1980-12-11,326.91302490234375
1980-12-12,332.3124694824219
1980-12-13,332.09924316406244
1980-12-14,342.7045288085937
1980-12-15,365.0768737792969
1980-12-16,364.8208923339844
1980-12-17,364.5520935058593
1980-12-18,364.2229309082031
1980-12-19,364.01800537109375
1980-12-20,378.04452514648443
1980-12-21,399.52111816406244
1980-12-22,430.9276123046875
1980-12-23,450.7682189941407
1980-12-24,476.69479370117193
1980-12-25,533.6568603515625
1980-12-26,589.5693359375001
1980-12-27,602.338623046875
1980-12-28,604.5499267578124
1980-12-29,609.751953125
1980-12-30,631.0535888671875
1980-12-31,643.99951171875
1981-01-01,646.0420532226562
1981-01-02,645.9818115234376
1981-01-03,645.4800415039062
1981-01-04,644.99853515625
1981-01-05,644.4925537109375
1981-01-06,646.7262573242188
1981-01-07,646.2111206054688
1981-01-08,645.7300415039062
1981-01-09,645.3480224609374
1981-01-10,644.8995971679688
1981-01-11,644.4357910156249
1981-01-12,644.0028686523439
1981-01-13,643.5630493164062
1981-01-14,643.0472412109375
1981-01-15,642.5751342773438
1981-01-16,642.12646484375
1981-01-17,641.7973022460939
1981-01-18,650.4174804687499
1981-01-19,653.972412109375
1981-01-20,658.0804443359375
1981-01-21,669.1944580078125
1981-01-22,679.5256347656249
1981-01-23,688.2196044921875
1981-01-24,689.7413330078125
1981-01-25,689.2352294921875
1981-01-26,688.7181396484375
1981-01-27,688.2379760742188
1981-01-28,687.7008666992189
1981-01-29,687.1649169921875
1981-01-30,686.668701171875
1981-01-31,686.1818847656249
1981-02-01,685.6864013671875
1981-02-02,685.1759033203124
1981-02-03,684.6099243164062
1981-02-04,684.0818481445314
1981-02-05,683.5789794921875
1981-02-06,683.051025390625
1981-02-07,682.4874877929688
1981-02-08,681.9060668945314
1981-02-09,681.4029541015625
1981-02-10,681.1135864257812
1981-02-11,680.7454223632812
1981-02-12,680.2672119140624
1981-02-13,702.0916137695312
1981-02-14,720.9071044921875
1981-02-15,744.4841308593751
1981-02-16,789.5131225585939
1981-02-17,803.9555053710939
1981-02-18,799.2677612304686
1981-02-19,809.8005981445312
1981-02-20,773.3192749023436
1981-02-21,766.2330932617188
1981-02-22,760.8656005859374
1981-02-23,763.7008056640626
1981-02-24,767.1795043945312
1981-02-25,761.7610473632812
1981-02-26,757.4440917968751
1981-02-27,753.8432006835938
1981-02-28,750.639404296875
1981-03-01,747.7565307617188
1981-03-02,745.1870117187501
1981-03-03,745.9464111328125
1981-03-04,743.7237548828124
1981-03-05,741.736572265625
1981-03-06,739.8599243164062
1981-03-07,737.972412109375
1981-03-08,736.2109375
1981-03-09,734.3655395507812
1981-03-10,739.6946411132814
1981-03-11,743.3752441406249
1981-03-12,751.4058837890625
1981-03-13,755.0093383789062
1981-03-14,757.3768920898438
1981-03-15,761.449951171875
1981-03-16,766.4797973632812
1981-03-17,761.1740112304686
1981-03-18,758.8601074218751
1981-03-19,754.8916015625
1981-03-20,752.7910156249999
1981-03-21,749.7338867187501
1981-03-22,753.0865478515625
1981-03-23,753.6314086914062
1981-03-24,753.1006469726561
1981-03-25,761.2760009765626
1981-03-26,758.2243652343751
1981-03-27,756.0317382812499
1981-03-28,752.4306640624999
1981-03-29,763.0885009765626
1981-03-30,758.4863891601561
1981-03-31,756.4533691406249
1981-04-01,752.9464721679686
1981-04-02,749.910217285156
1981-04-03,747.2225341796875
1981-04-04,744.774169921875
1981-04-05,749.2078247070311
1981-04-06,746.6171875
1981-04-07,744.2308959960936
1981-04-08,742.1781616210938
1981-04-09,740.1311645507811
1981-04-10,738.2529907226561
1981-04-11,736.4266967773438
1981-04-12,734.8078002929686
1981-04-13,733.2377319335938
1981-04-14,731.5474243164062
1981-04-15,737.4168701171876
1981-04-16,743.7640380859374
1981-04-17,745.5604858398438
1981-04-18,754.9262084960938
1981-04-19,769.4982910156249
1981-04-20,774.6815185546875
1981-04-21,775.802978515625
1981-04-22,800.6663818359374
1981-04-23,797.171875
1981-04-24,798.2756347656249
1981-04-25,775.3241577148436
1981-04-26,770.8892822265626
1981-04-27,764.0056762695311
1981-04-28,794.6054077148436
1981-04-29,793.5800170898438
1981-04-30,801.2199096679686
1981-05-01,794.0503540039064
1981-05-02,779.2075195312499
1981-05-03,772.2119140624999
1981-05-04,771.1257934570311
1981-05-05,767.1744384765625
1981-05-06,765.4243774414061
1981-05-07,768.0516967773438
1981-05-08,768.950439453125
1981-05-09,775.3584594726561
1981-05-10,772.2974243164062
1981-05-11,772.2771606445312
1981-05-12,769.9233398437501
1981-05-13,769.8831787109375
1981-05-14,782.0112304687501
1981-05-15,775.5972900390625
1981-05-16,769.7253417968751
1981-05-17,765.0617675781249
1981-05-18,773.1212768554686
1981-05-19,781.6522827148436
1981-05-20,785.9825439453125
1981-05-21,783.786376953125
1981-05-22,780.002197265625
1981-05-23,780.6099243164062
1981-05-24,795.6329345703125
1981-05-25,801.4605102539061
1981-05-26,781.7983398437501
1981-05-27,785.3876953124999
1981-05-28,791.5843505859374
1981-05-29,803.8026123046875
1981-05-30,801.554931640625
1981-05-31,783.9906005859374
1981-06-01,787.0530395507812
1981-06-02,792.8785400390625
1981-06-03,788.6135864257811
1981-06-04,798.3236083984374
1981-06-05,794.14453125
1981-06-06,808.2161254882814
1981-06-07,784.6124877929688
1981-06-08,795.4028320312499
1981-06-09,798.2394409179686
1981-06-10,782.1749877929688
1981-06-11,774.1663818359374
1981-06-12,767.7271118164062
1981-06-13,765.8609008789062
1981-06-14,764.36328125
1981-06-15,761.2717895507812
1981-06-16,764.8403930664062
1981-06-17,766.9547119140626
1981-06-18,770.8635864257811
1981-06-19,789.8541259765626
1981-06-20,777.3230590820312
1981-06-21,770.8546752929688
1981-06-22,774.9189453124999
1981-06-23,773.0924682617189
1981-06-24,764.9880981445312
1981-06-25,758.1502685546875
1981-06-26,752.6000976562499
1981-06-27,748.61328125
1981-06-28,744.9871215820312
1981-06-29,741.1034545898436
1981-06-30,737.376220703125
1981-07-01,739.0827026367188
1981-07-02,735.607177734375
1981-07-03,731.6671752929688
1981-07-04,727.5725708007811
1981-07-05,729.06005859375
1981-07-06,736.9189453124999
1981-07-07,744.7781372070312
1981-07-08,748.4567260742188
1981-07-09,744.7884521484375
1981-07-10,741.7326049804686
1981-07-11,743.5662841796875
1981-07-12,740.4947509765626
1981-07-13,749.5831909179686
1981-07-14,752.5547485351562
1981-07-15,747.9857788085939
1981-07-16,743.2811889648436
1981-07-17,739.467834472656
1981-07-18,735.9622802734375
1981-07-19,732.8858642578125
1981-07-20,729.9031982421875
1981-07-21,727.5527343750001
1981-07-22,725.5888671875
1981-07-23,723.3490600585938
1981-07-24,721.8482666015626
1981-07-25,718.8936767578124
1981-07-26,715.7059936523439
1981-07-27,712.2810668945314
1981-07-28,709.449951171875
1981-07-29,707.5595092773438
1981-07-30,705.9192504882812
1981-07-31,703.9293212890625
1981-08-01,701.7173461914062
1981-08-02,699.5587768554689
1981-08-03,697.8378295898438
1981-08-04,696.0775756835938
1981-08-05,693.9368896484375
1981-08-06,691.0820922851562
1981-08-07,687.6661987304689
1981-08-08,683.9608764648438
1981-08-09,680.3065185546875
1981-08-10,677.0060424804688
1981-08-11,673.6155395507814
1981-08-12,670.4296264648438
1981-08-13,667.5264892578125
1981-08-14,664.6651611328125
1981-08-15,661.9552612304689
1981-08-16,659.4132080078125
1981-08-17,656.9982910156249
1981-08-18,654.4016113281249
1981-08-19,651.8760986328125
1981-08-20,653.89990234375
1981-08-21,652.5767211914064
1981-08-22,650.8499145507814
1981-08-23,648.61767578125
1981-08-24,646.3863525390625
1981-08-25,644.9729003906251
1981-08-26,643.5825195312501
1981-08-27,642.1954345703125
1981-08-28,640.6053466796876
1981-08-29,638.796875
1981-08-30,644.2173461914062
1981-08-31,642.9981689453126
1981-09-01,673.3242797851562
1981-09-02,675.3947143554688
1981-09-03,673.9815063476561
1981-09-04,672.4705810546874
1981-09-05,671.2078857421875
1981-09-06,669.6262817382811
1981-09-07,667.6149902343751
1981-09-08,665.1672973632812
1981-09-09,662.8305053710939
1981-09-10,661.2922973632812
1981-09-11,659.610595703125
1981-09-12,657.8046875
1981-09-13,656.1210327148438
1981-09-14,654.3547973632812
1981-09-15,652.3681640624999
1981-09-16,650.0928955078125
1981-09-17,647.6358642578125
1981-09-18,645.5697021484375
1981-09-19,649.956787109375
1981-09-20,653.0662841796875
1981-09-21,670.5940551757812
1981-09-22,685.2323608398438
1981-09-23,689.5392456054688
1981-09-24,688.6265258789064
1981-09-25,691.1541137695312
1981-09-26,692.5567626953125
1981-09-27,700.9953002929689
1981-09-28,711.9092407226562
1981-09-29,718.4795532226562
1981-09-30,717.2002563476561
1981-10-01,722.4296875
1981-10-02,741.2806396484375
1981-10-03,744.9695434570311
1981-10-04,747.2907104492186
1981-10-05,752.2154541015626
1981-10-06,785.3489990234374
1981-10-07,785.5986328125
1981-10-08,781.0401000976562
1981-10-09,787.8656005859374
1981-10-10,774.1511840820312
1981-10-11,767.6190795898438
1981-10-12,761.947021484375
1981-10-13,757.4004516601561
1981-10-14,753.4832153320312
1981-10-15,749.9814453124999
1981-10-16,746.8091430664062
1981-10-17,743.7506103515625
1981-10-18,740.8656005859374
1981-10-19,738.2929077148436
1981-10-20,736.1858520507811
1981-10-21,734.3465576171876
1981-10-22,732.5751953124999
1981-10-23,730.7551879882814
1981-10-24,728.9821166992188
1981-10-25,727.326416015625
1981-10-26,725.7531738281249
1981-10-27,737.9730224609374
1981-10-28,749.9638671875
1981-10-29,756.8394775390626
1981-10-30,761.893310546875
1981-10-31,777.0338134765625
1981-11-01,768.1299438476562
1981-11-02,762.1852416992186
1981-11-03,758.9024047851561
1981-11-04,757.0133666992188
1981-11-05,753.3847656249999
1981-11-06,750.1587524414062
1981-11-07,747.2743530273435
1981-11-08,744.7172241210938
1981-11-09,742.3178100585938
1981-11-10,740.0621337890625
1981-11-11,741.4294433593751
1981-11-12,758.232177734375
1981-11-13,759.1458129882814
1981-11-14,772.7551879882814
1981-11-15,765.8652343750001
1981-11-16,765.83642578125
1981-11-17,772.2955932617188
1981-11-18,777.4647216796876
1981-11-19,768.8717651367188
1981-11-20,767.9332885742188
1981-11-21,776.7529296875
1981-11-22,785.4288940429685
1981-11-23,772.9389038085939
1981-11-24,766.0508422851561
1981-11-25,761.0461425781249
1981-11-26,757.06005859375
1981-11-27,753.74169921875
1981-11-28,750.9003295898438
1981-11-29,748.3246459960936
1981-11-30,746.0264892578125
1981-12-01,743.9163208007811
1981-12-02,742.0092773437501
1981-12-03,740.2455444335938
1981-12-04,738.5484008789062
1981-12-05,770.3847656249999
1981-12-06,795.0559692382812
1981-12-07,775.2232055664062
1981-12-08,767.6266479492188
1981-12-09,764.5787353515625
1981-12-10,774.37939453125
1981-12-11,767.0819091796875
1981-12-12,761.9175415039062
1981-12-13,757.8452148437502
1981-12-14,754.3766479492188
1981-12-15,751.416748046875
1981-12-16,748.8024291992186
1981-12-17,746.4757080078125
1981-12-18,744.3792114257811
1981-12-19,747.2823486328125
1981-12-20,745.1211547851561
1981-12-21,743.1313476562499
1981-12-22,741.3311157226561
1981-12-23,739.69140625
1981-12-24,738.1032104492186
1981-12-25,736.5705566406249
1981-12-26,735.1551513671875
1981-12-27,733.8441772460939
1981-12-28,732.6185913085938
1981-12-29,731.4791259765626
1981-12-30,730.3927001953125
1981-12-31,729.361083984375
1982-01-01,728.3732910156249
1982-01-02,727.4269409179686
1982-01-03,726.5064697265625
1982-01-04,725.61669921875
1982-01-05,724.8197021484375
1982-01-06,724.0672607421875
1982-01-07,723.2616577148436
1982-01-08,722.360595703125
1982-01-09,721.3931274414061
1982-01-10,720.46337890625
1982-01-11,719.575439453125
1982-01-12,718.7424926757812
1982-01-13,717.8839111328125
1982-01-14,717.0308227539062
1982-01-15,716.2111206054688
1982-01-16,715.4344482421875
1982-01-17,714.6754760742188
1982-01-18,713.9856567382812
1982-01-19,713.3211059570314
1982-01-20,712.6871948242188
1982-01-21,712.0479125976561
1982-01-22,711.455810546875
1982-01-23,710.7227783203124
1982-01-24,710.0
1982-01-25,709.2911376953125
1982-01-26,708.6139526367189
1982-01-27,707.94287109375
1982-01-28,707.2747802734376
1982-01-29,706.6252441406249
1982-01-30,705.9374389648438
1982-01-31,705.2781982421875
1982-02-01,704.6585693359375
1982-02-02,703.9857788085939
1982-02-03,703.3609008789064
1982-02-04,702.9058837890625
1982-02-05,702.4661865234376
1982-02-06,702.025146484375
1982-02-07,701.496337890625
1982-02-08,700.98583984375
1982-02-09,700.550537109375
1982-02-10,700.1317749023438
1982-02-11,699.68408203125
1982-02-12,699.1061401367189
1982-02-13,701.1399536132812
1982-02-14,738.2467041015626
1982-02-15,752.6054077148436
1982-02-16,767.8775024414062
1982-02-17,790.8672485351562
1982-02-18,774.6376342773438
1982-02-19,813.50390625
1982-02-20,803.8950195312499
1982-02-21,784.58056640625
1982-02-22,772.6766357421875
1982-02-23,765.9398803710938
1982-02-24,761.014404296875
1982-02-25,756.9666137695311
1982-02-26,754.3853759765626
1982-02-27,751.3270263671875
1982-02-28,748.5881347656249
1982-03-01,753.6123046875001
1982-03-02,750.5750122070312
1982-03-03,747.8706665039062
1982-03-04,745.4638671875
1982-03-05,743.3044433593751
1982-03-06,741.2294921875
1982-03-07,739.15625
1982-03-08,741.9682617187501
1982-03-09,761.8501586914062
1982-03-10,765.5205078125
1982-03-11,760.4581298828124
1982-03-12,756.5171508789062
1982-03-13,753.07080078125
1982-03-14,750.1697998046875
1982-03-15,747.5833740234374
1982-03-16,745.2462768554686
1982-03-17,742.9793090820312
1982-03-18,740.9287719726561
1982-03-19,739.0034179687501
1982-03-20,737.2470703125
1982-03-21,735.4725341796875
1982-03-22,733.6663208007811
1982-03-23,733.9026489257811
1982-03-24,732.0963134765625
1982-03-25,733.8121948242188
1982-03-26,739.7584838867188
1982-03-27,737.8770141601561
1982-03-28,736.1219482421875
1982-03-29,734.5158081054688
1982-03-30,732.9669189453126
1982-03-31,731.4810791015627
1982-04-01,730.1089477539061
1982-04-02,728.710205078125
1982-04-03,727.4180908203125
1982-04-04,726.1748657226561
1982-04-05,724.9424438476562
1982-04-06,723.6964721679686
1982-04-07,722.4939575195312
1982-04-08,725.036376953125
1982-04-09,723.6444702148436
1982-04-10,727.6123046875001
1982-04-11,744.9061279296875
1982-04-12,755.6025390624999
1982-04-13,756.2033691406249
1982-04-14,752.793701171875
1982-04-15,749.7952270507811
1982-04-16,747.1091918945311
1982-04-17,744.6124877929688
1982-04-18,742.4407958984374
1982-04-19,740.4028320312499
1982-04-20,738.3179321289062
1982-04-21,736.4019165039062
1982-04-22,746.3592529296875
1982-04-23,756.0594482421875
1982-04-24,752.427001953125
1982-04-25,749.1629028320312
1982-04-26,753.3446044921875
1982-04-27,757.7018432617188
1982-04-28,772.8348388671875
1982-04-29,765.6675415039062
1982-04-30,760.4656372070312
1982-05-01,764.9573974609375
1982-05-02,766.8961181640626
1982-05-03,770.5851440429685
1982-05-04,764.0694580078125
1982-05-05,759.664794921875
1982-05-06,766.7700195312499
1982-05-07,773.3118286132812
1982-05-08,769.9322509765626
1982-05-09,764.5194091796875
1982-05-10,759.1848754882814
1982-05-11,761.2041625976561
1982-05-12,763.2357177734374
1982-05-13,762.9313354492186
1982-05-14,768.3598022460939
1982-05-15,773.2695922851561
1982-05-16,781.6611938476562
1982-05-17,791.6043701171876
1982-05-18,778.351318359375
1982-05-19,771.4583740234374
1982-05-20,779.0327758789062
1982-05-21,791.3683471679686
1982-05-22,792.0200195312499
1982-05-23,783.8937377929688
1982-05-24,796.1782226562499
1982-05-25,801.2127075195312
1982-05-26,780.3287963867188
1982-05-27,770.017333984375
1982-05-28,772.8189697265625
1982-05-29,776.8513793945312
1982-05-30,782.4702148437502
1982-05-31,788.1109008789062
1982-06-01,790.971435546875
1982-06-02,781.7714233398436
1982-06-03,777.7864990234374
1982-06-04,774.8770751953125
1982-06-05,771.3070678710938
1982-06-06,767.2776489257811
1982-06-07,763.9096069335938
1982-06-08,772.885498046875
1982-06-09,789.1396484375
1982-06-10,804.6976318359374
1982-06-11,806.8411254882814
1982-06-12,806.0468139648436
1982-06-13,790.4475097656249
1982-06-14,787.769287109375
1982-06-15,797.0877075195312
1982-06-16,804.3858032226561
1982-06-17,806.8742675781249
1982-06-18,812.2453002929686
1982-06-19,811.6184082031249
1982-06-20,813.996337890625
1982-06-21,808.1165771484375
1982-06-22,799.2918701171876
1982-06-23,802.584716796875
1982-06-24,809.0126342773438
1982-06-25,809.4893188476561
1982-06-26,804.284912109375
1982-06-27,805.0394287109375
1982-06-28,792.5960693359374
1982-06-29,793.1528930664062
1982-06-30,800.9428100585938
1982-07-01,793.2611083984374
1982-07-02,789.3845825195314
1982-07-03,799.433837890625
1982-07-04,784.8797607421875
1982-07-05,787.025695800781
1982-07-06,792.0045776367188
1982-07-07,798.5454711914061
1982-07-08,791.4702758789062
1982-07-09,795.3745727539061
1982-07-10,802.3526611328125
1982-07-11,805.6273193359374
1982-07-12,787.7328491210938
