date,et
1980-10-01,-1.725763714075574e-19
1980-10-02,-3.3675639430860703e-19
1980-10-03,-4.908317080936796e-19
1980-10-04,-6.3965628614541845e-19
1980-10-05,-7.78277953232834e-19
1980-10-06,-9.17464894871353e-19
1980-10-07,-1.0504020216929392e-18
1980-10-08,-1.1191436257282397e-18
1980-10-09,-1.252125316905327e-18
1980-10-10,-1.3989346761897342e-18
1980-10-11,-1.5020544234706212e-18
1980-10-12,-1.5296662293055237e-18
1980-10-13,0.028041638433933255
1980-10-14,0.061976511031389236
1980-10-15,0.04316800832748413
1980-10-16,0.03581435233354568
1980-10-17,0.034505162388086326
1980-10-18,0.03887600824236869
1980-10-19,0.04793778806924819
1980-10-20,0.0493716150522232
1980-10-21,0.04793430492281913
1980-10-22,0.04722777009010314
1980-10-23,0.048759907484054565
1980-10-24,0.0467061884701252
1980-10-25,0.0475785955786705
1980-10-26,0.047641757875680917
1980-10-27,0.03534360229969025
1980-10-28,0.03726765140891075
1980-10-29,0.0385315977036953
1980-10-30,0.041545938700437546
1980-10-31,0.04340317100286484
1980-11-01,0.04567084461450577
1980-11-02,0.045483518391847604
1980-11-03,0.048287995159626014
1980-11-04,0.05377325415611267
1980-11-05,0.05589204281568527
1980-11-06,0.05186066776514053
1980-11-07,0.05046939104795456
1980-11-08,0.04905532673001289
1980-11-09,0.04833332076668739
1980-11-10,0.04746624827384949
1980-11-11,0.04545421525835991
1980-11-12,0.04286129027605056
1980-11-13,0.037506844848394394
1980-11-14,0.03215935826301575
1980-11-15,0.029491141438484195
1980-11-16,0.029913077130913738
1980-11-17,0.02447359822690487
1980-11-18,0.025719605386257168
1980-11-19,0.026682946830987927
1980-11-20,0.028638089075684544
1980-11-21,0.030595179647207264
1980-11-22,0.028097294270992283
1980-11-23,0.0272268820554018
1980-11-24,0.028461726382374763
1980-11-25,0.02767021954059601
1980-11-26,0.02620205283164978
1980-11-27,0.028212271630764008
1980-11-28,0.034342169761657715
1980-11-29,0.036767758429050446
1980-11-30,0.03805996850132942
1980-12-01,0.03087252750992775
1980-12-02,0.03211557865142822
1980-12-03,0.033894184976816184
1980-12-04,0.034108016639947884
1980-12-05,0.032158669084310525
1980-12-06,0.032965656369924545
1980-12-07,0.03800668194890022
1980-12-08,0.03644181415438653
1980-12-09,0.036835554987192154
1980-12-10,0.04189063236117362
1980-12-11,0.04550153762102128
1980-12-12,0.04678115248680114
1980-12-13,0.05117788165807725
1980-12-14,0.04859646409749984
1980-12-15,0.05361824482679367
1980-12-16,0.06148944795131684
1980-12-17,0.060784049332141876
1980-12-18,0.05578458681702614
1980-12-19,0.050664309412240975
1980-12-20,0.051223717629909515
1980-12-21,0.050833016633987434
1980-12-22,0.04895158112049103
1980-12-23,0.0528394505381584
1980-12-24,0.04845437780022621
1980-12-25,0.0580844059586525
1980-12-26,0.05706791952252387
1980-12-27,0.058808878064155565
