date,et
1980-10-01,-3.403084047941377e-20
1980-10-02,-7.368131985831408e-20
1980-10-03,-9.19221710170142e-20
1980-10-04,-1.6196090411272296e-19
1980-10-05,-2.255132422739604e-19
1980-10-06,-2.283192198574992e-19
1980-10-07,-3.041817891417215e-19
1980-10-08,-2.9658405766723954e-19
1980-10-09,-3.913864521901177e-19
1980-10-10,-2.846742336595185e-19
1980-10-11,-3.387326063401786e-19
1980-10-12,-3.3697820795974196e-19
1980-10-13,-2.784724470169022e-19
1980-10-14,0.002343497704714537
1980-10-15,0.002062798012048006
1980-10-16,0.0013033135328441858
1980-10-17,0.0012581202900037167
1980-10-18,0.0021348479203879838
1980-10-19,0.0026460529770702124
1980-10-20,0.004102441016584635
1980-10-21,0.006097803823649882
1980-10-22,0.012012360617518425
1980-10-23,0.005151906982064247
1980-10-24,0.005217734258621931
1980-10-25,0.010187222622334955
1980-10-26,0.011031263507902624
1980-10-27,0.008288041688501835
1980-10-28,0.004906164947897197
1980-10-29,0.00815865583717823
1980-10-30,0.009648754261434078
1980-10-31,0.009883597493171694
1980-11-01,0.015508661977946757
1980-11-02,0.01837465539574623
1980-11-03,0.014707357622683047
1980-11-04,0.016983075067400932
1980-11-05,0.020764945074915886
1980-11-06,0.025940116494894028
1980-11-07,0.039053868502378464
1980-11-08,0.03321894258260727
1980-11-09,0.02178407646715641
1980-11-10,0.024592239409685135
1980-11-11,0.023298114538192746
1980-11-12,0.021029401570558548
1980-11-13,0.012476800940930843
1980-11-14,0.00991700403392315
1980-11-15,0.010058584623038769
1980-11-16,0.010852063074707987
1980-11-17,0.01637592166662216
1980-11-18,0.016803445294499394
1980-11-19,0.022771837189793583
1980-11-20,0.02044745534658432
1980-11-21,0.01936652883887291
1980-11-22,0.02068614959716797
1980-11-23,0.015280348248779775
1980-11-24,0.01284358277916908
1980-11-25,0.01044812984764576
1980-11-26,0.014199797064065931
1980-11-27,0.02044197358191013
1980-11-28,0.028605367988348007
1980-11-29,0.023378139361739162
1980-11-30,0.025010138750076294
1980-12-01,0.010577840730547905
1980-12-02,0.012869481928646564
1980-12-03,0.01912311464548111
1980-12-04,0.02356743812561035
1980-12-05,0.020136941224336624
1980-12-06,0.012266257777810097
1980-12-07,0.010445586405694483
1980-12-08,0.01225644536316395
1980-12-09,0.01594105362892151
1980-12-10,0.01618303544819355
1980-12-11,0.02169487811625004
1980-12-12,0.02348617650568485
1980-12-13,0.02518998645246029
1980-12-14,0.02700907550752163
1980-12-15,0.0289466343820095
1980-12-16,0.0470847226679325
1980-12-17,0.05167450010776519
1980-12-18,0.030594598501920693
1980-12-19,0.0207560658454895
1980-12-20,0.026239063590765
1980-12-21,0.0369478352367878
1980-12-22,0.037528358399868005
1980-12-23,0.02581370621919632
1980-12-24,0.019377641379833218
1980-12-25,0.03908253461122513
1980-12-26,0.04528581723570824
1980-12-27,0.03681272268295288
1980-12-28,0.04146044328808784
1980-12-29,0.033016104251146317
1980-12-30,0.0451996773481369
1980-12-31,0.038650445640087135
1981-01-01,0.046610452234745026
1981-01-02,0.03791859000921249
1981-01-03,0.03946891799569129
1981-01-04,0.03249725326895713
1981-01-05,0.03972841054201126
1981-01-06,0.02901572361588478
1981-01-07,0.02834953553974628
1981-01-08,0.03432266414165497
1981-01-09,0.03788009658455849
1981-01-10,0.03565734624862671
1981-01-11,0.03166105225682258
1981-01-12,0.033587764948606484
1981-01-13,0.02642672881484032
1981-01-14,0.032748389989137656
1981-01-15,0.02552278712391853
1981-01-16,0.022880345582962043
1981-01-17,0.026492500677704808
1981-01-18,0.028035469353199005
1981-01-19,0.03570258617401123
1981-01-20,0.043174643069505685
1981-01-21,0.04417504742741585
1981-01-22,0.04007641226053237
1981-01-23,0.04316769540309905
1981-01-24,0.03286837786436081
1981-01-25,0.026861073449254036
1981-01-26,0.01841997355222702
1981-01-27,0.017758687958121296
1981-01-28,0.02631659060716629
1981-01-29,0.031985625624656684
1981-01-30,0.03147593140602112
1981-01-31,0.021815482527017597
1981-02-01,0.012111666612327097
1981-02-02,0.014169808477163315
1981-02-03,0.025310577824711803
1981-02-04,0.022822607308626175
1981-02-05,0.02373701706528664
1981-02-06,0.0195578932762146
1981-02-07,0.014337977394461632
1981-02-08,0.013086744584143162
1981-02-09,0.019601248204708096
1981-02-10,0.004873046185821296
1981-02-11,0.008229977451264858
1981-02-12,0.021957915276288983
1981-02-13,0.02840431220829487
1981-02-14,0.032313909381628036
1981-02-15,0.03654152154922485
1981-02-16,0.02754984237253666
1981-02-17,0.030987404286861413
1981-02-18,0.02991723269224167
1981-02-19,0.037345539778470986
1981-02-20,0.03442011028528213
1981-02-21,0.02229709178209305
1981-02-22,0.026694720610976216
1981-02-23,0.034937746822834015
1981-02-24,0.03970995545387268
1981-02-25,0.05161977186799049
1981-02-26,0.04404837265610695
1981-02-27,0.03819097205996513
1981-02-28,0.02345840260386467
1981-03-01,0.03236926719546318
1981-03-02,0.036253996193408966
1981-03-03,0.03347543627023697
1981-03-04,0.034223832190036774
1981-03-05,0.038553439080715166
1981-03-06,0.03843066468834877
1981-03-07,0.03197195753455163
1981-03-08,0.03601571172475815
1981-03-09,0.03767679259181023
1981-03-10,0.022493910044431686
1981-03-11,0.027350835502147675
1981-03-12,0.03462200984358788
1981-03-13,0.03693826869130135
1981-03-14,0.04362868145108224
1981-03-15,0.04254961758852005
1981-03-16,0.04283871129155159
1981-03-17,0.04456806555390357
1981-03-18,0.025807965546846386
1981-03-19,0.025532338768243786
1981-03-20,0.03070774488151073
1981-03-21,0.041151586920022964
1981-03-22,0.037796888500452035
1981-03-23,0.04227120801806449
1981-03-24,0.03781083598732948
1981-03-25,0.04911737516522408
1981-03-26,0.06389109790325165
1981-03-27,0.07588489353656769
1981-03-28,0.04314162209630013
1981-03-29,0.05179351940751076
1981-03-30,0.048160020262002945
1981-03-31,0.054645579308271415
1981-04-01,0.04931071400642395
1981-04-02,0.050059396773576736
1981-04-03,0.042217377573251724
1981-04-04,0.05273296684026718
1981-04-05,0.04550832509994506
1981-04-06,0.06145916134119034
1981-04-07,0.04228026047348976
1981-04-08,0.03626970946788788
1981-04-09,0.04674005880951882
1981-04-10,0.04881068691611289
1981-04-11,0.064371719956398
1981-04-12,0.06376858800649643
1981-04-13,0.05916476622223854
1981-04-14,0.06731110066175461
1981-04-15,0.08354296535253523
1981-04-16,0.09377793222665785
1981-04-17,0.08800815045833586
1981-04-18,0.13014110922813418
1981-04-19,0.11308389902114868
1981-04-20,0.07738441228866579
1981-04-21,0.1045205742120743
1981-04-22,0.07196015119552612
1981-04-23,0.09198541194200514
1981-04-24,0.1343330442905426
1981-04-25,0.18816941976547238
1981-04-26,0.17752696573734286
1981-04-27,0.17600686848163602
1981-04-28,0.1531223356723785
1981-04-29,0.24436081945896146
1981-04-30,0.17332977056503296
1981-05-01,0.2475302517414093
1981-05-02,0.2480163276195526
1981-05-03,0.21550109982490534
1981-05-04,0.16344155371189117
1981-05-05,0.2507160305976868
1981-05-06,0.27762159705162043
1981-05-07,0.21790947020053864
1981-05-08,0.1696382015943527
1981-05-09,0.15584528446197507
1981-05-10,0.2450050413608551
1981-05-11,0.2762009799480438
1981-05-12,0.1471412628889084
1981-05-13,0.198520228266716
1981-05-14,0.25682905316352844
1981-05-15,0.367607057094574
1981-05-16,0.3875822722911834
1981-05-17,0.4121879041194916
1981-05-18,0.4654709696769714
1981-05-19,0.4596421122550964
1981-05-20,0.5138815641403199
1981-05-21,0.4884129464626311
1981-05-22,0.4743748307228088
1981-05-23,0.494713693857193
1981-05-24,0.5000765323638916
1981-05-25,0.4750823378562927
1981-05-26,0.584043025970459
1981-05-27,0.5535753965377809
1981-05-28,0.5546574592590332
1981-05-29,0.7732779383659361
1981-05-30,0.6407143473625183
1981-05-31,0.7571712136268614
1981-06-01,0.6330776810646057
1981-06-02,0.6506128907203674
1981-06-03,0.8975080251693724
1981-06-04,0.7056522965431213
1981-06-05,0.8253883123397827
1981-06-06,0.930829644203186
1981-06-07,1.152247667312622
1981-06-08,0.9294649362564088
1981-06-09,0.7265235781669617
1981-06-10,0.7473869323730468
1981-06-11,0.8011476397514342
1981-06-12,0.958823263645172
1981-06-13,0.904806911945343
1981-06-14,0.502108097076416
1981-06-15,0.5442788004875183
1981-06-16,0.7032433748245239
1981-06-17,0.8587801456451416
1981-06-18,0.5910919308662415
1981-06-19,0.8789486885070799
1981-06-20,0.8224799036979675
1981-06-21,1.0268452167510986
1981-06-22,1.070238709449768
1981-06-23,1.288772702217102
1981-06-24,1.0644804239273071
1981-06-25,1.0554747581481931
1981-06-26,1.4096059799194338
1981-06-27,1.5661832094192507
1981-06-28,1.2109075784683228
1981-06-29,0.883770763874054
1981-06-30,1.1583040952682495
1981-07-01,1.4129313230514526
1981-07-02,1.2618064880371092
1981-07-03,1.2577921152114868
1981-07-04,1.383018136024475
1981-07-05,1.7093442678451538
1981-07-06,1.6323513984680176
1981-07-07,1.5706391334533694
1981-07-08,0.7649528384208678
1981-07-09,1.1823021173477173
1981-07-10,1.7619998455047607
1981-07-11,1.893754959106445
1981-07-12,1.6940746307373047
1981-07-13,1.1789597272872925
1981-07-14,1.1197708845138548
1981-07-15,0.9795714616775512
1981-07-16,1.2322229146957393
1981-07-17,1.251725435256958
1981-07-18,1.4218266010284426
1981-07-19,1.2376993894577026
1981-07-20,1.3227012157440183
1981-07-21,1.2117844820022583
1981-07-22,1.161837100982666
1981-07-23,1.201814293861389
1981-07-24,1.275230884552002
1981-07-25,1.0504677295684814
1981-07-26,0.7507234215736389
1981-07-27,0.7040436863899231
1981-07-28,0.9481166005134583
1981-07-29,1.17825710773468
1981-07-30,1.46461820602417
1981-07-31,1.2254600524902344
1981-08-01,1.525413751602173
1981-08-02,1.477644920349121
1981-08-03,1.2912064790725708
1981-08-04,1.282894730567932
1981-08-05,1.1362642049789429
1981-08-06,1.0682101249694824
1981-08-07,0.9990062713623046
1981-08-08,1.2413952350616455
1981-08-09,1.2027232646942136
1981-08-10,0.9475836157798768
1981-08-11,1.0470211505889893
1981-08-12,1.2281818389892578
1981-08-13,1.361899971961975
1981-08-14,1.2430375814437864
1981-08-15,1.2411392927169802
1981-08-16,1.1778464317321775
1981-08-17,1.2853198051452637
1981-08-18,1.234123945236206
1981-08-19,1.2457300424575806
1981-08-20,1.3438862562179563
1981-08-21,1.1891462802886963
1981-08-22,1.1124991178512573
1981-08-23,1.1045340299606323
1981-08-24,1.2787485122680664
1981-08-25,1.1679931879043581
1981-08-26,1.0412358045578003
1981-08-27,1.0883963108062744
1981-08-28,1.068323016166687
1981-08-29,1.1195207834243774
1981-08-30,1.1645959615707393
1981-08-31,0.8983337879180909
1981-09-01,0.6924578547477722
1981-09-02,0.8050099611282349
1981-09-03,0.7596809267997741
1981-09-04,0.923438549041748
1981-09-05,0.8592978119850158
1981-09-06,0.757858157157898
1981-09-07,0.8082066178321838
1981-09-08,0.9848865866661072
1981-09-09,1.0183426141738892
1981-09-10,0.9252004623413086
1981-09-11,0.9372963309288026
1981-09-12,0.9082358479499816
1981-09-13,1.0020499229431152
1981-09-14,0.9599295258522031
1981-09-15,0.7554567456245422
1981-09-16,0.6918988823890687
1981-09-17,0.8509307503700256
1981-09-18,0.8659008741378784
1981-09-19,0.9719269871711732
1981-09-20,0.7555065751075744
1981-09-21,0.6375849843025208
1981-09-22,0.5132290124893188
1981-09-23,0.4739099144935608
1981-09-24,0.5070675015449524
1981-09-25,0.601953387260437
1981-09-26,0.33007630705833435
1981-09-27,0.4745698571205139
1981-09-28,0.779224693775177
1981-09-29,0.6104835271835327
1981-09-30,0.3856519162654877
1981-10-01,0.39981493353843683
1981-10-02,0.5688813924789428
1981-10-03,0.6450155973434447
1981-10-04,0.4736534059047699
1981-10-05,0.287507563829422
1981-10-06,0.32757049798965454
1981-10-07,0.560510754585266
1981-10-08,0.543066382408142
1981-10-09,0.32225507497787476
1981-10-10,0.4195306599140167
1981-10-11,0.4964739680290222
1981-10-12,0.296954870223999
1981-10-13,0.2166256904602051
1981-10-14,0.21583998203277588
1981-10-15,0.2429003864526749
1981-10-16,0.2789393067359924
1981-10-17,0.29531070590019226
1981-10-18,0.37052550911903376
1981-10-19,0.39800289273262013
1981-10-20,0.44339579343795776
1981-10-21,0.24577087163925165
1981-10-22,0.2318168729543686
1981-10-23,0.29221278429031367
1981-10-24,0.2583429515361786
1981-10-25,0.2513203024864197
1981-10-26,0.26058107614517206
1981-10-27,0.4408341944217682
1981-10-28,0.42344558238983154
1981-10-29,0.36714148521423334
1981-10-30,0.2653240859508515
1981-10-31,0.1913272589445114
1981-11-01,0.3675280809402465
1981-11-02,0.4631019532680511
1981-11-03,0.4588943421840668
1981-11-04,0.44204816222190857
1981-11-05,0.34417328238487244
1981-11-06,0.33270773291587824
1981-11-07,0.40853655338287354
1981-11-08,0.3125751316547393
1981-11-09,0.2849946916103363
1981-11-10,0.3324733078479767
1981-11-11,0.3470057547092438
1981-11-12,0.3364960849285126
1981-11-13,0.375399112701416
1981-11-14,0.300586849451065
1981-11-15,0.20514747500419614
1981-11-16,0.2779765129089356
1981-11-17,0.32500532269477844
1981-11-18,0.2413758188486099
1981-11-19,0.15854059159755704
1981-11-20,0.18439364433288571
1981-11-21,0.23453132808208466
1981-11-22,0.2560959458351135
1981-11-23,0.14019489288330078
1981-11-24,0.19177794456481934
1981-11-25,0.1693667024374008
1981-11-26,0.11071942746639252
1981-11-27,0.13656538724899295
1981-11-28,0.12739083170890808
1981-11-29,0.13913334906101224
1981-11-30,0.1550005078315735
1981-12-01,0.11393246054649353
1981-12-02,0.1463870257139206
1981-12-03,0.1592416763305664
1981-12-04,0.11307476460933683
1981-12-05,0.19095417857170105
1981-12-06,0.2243361473083496
1981-12-07,0.33549797534942627
1981-12-08,0.2969217002391815
1981-12-09,0.27880281209945684
1981-12-10,0.304550975561142
1981-12-11,0.2148904502391815
1981-12-12,0.21818186342716217
1981-12-13,0.1487790048122406
1981-12-14,0.15176358819007874
1981-12-15,0.2496280670166016
1981-12-16,0.18753616511821744
1981-12-17,0.1233830451965332
1981-12-18,0.16291695833206174
1981-12-19,0.2356409728527069
1981-12-20,0.2274077832698822
1981-12-21,0.1365160495042801
1981-12-22,0.10073323547840118
1981-12-23,0.0723835974931717
1981-12-24,0.06876397877931593
1981-12-25,0.08067616075277327
1981-12-26,0.0918309316039085
1981-12-27,0.07772139459848405
