date,s0
1980-10-01,0.0
1980-10-02,0.0
1980-10-03,0.0
1980-10-04,0.0
1980-10-05,0.0
1980-10-06,0.0
1980-10-07,0.0
1980-10-08,0.0
1980-10-09,0.0
1980-10-10,0.0
1980-10-11,0.0
1980-10-12,0.0
1980-10-13,0.0
1980-10-14,0.0
1980-10-15,0.0
1980-10-16,0.0
1980-10-17,0.0
1980-10-18,0.0
1980-10-19,0.0
1980-10-20,0.0
1980-10-21,0.0
1980-10-22,0.0
1980-10-23,0.0
1980-10-24,0.0
1980-10-25,0.0
1980-10-26,0.0
1980-10-27,0.0
1980-10-28,0.0
1980-10-29,0.0
1980-10-30,0.0
1980-10-31,0.0
1980-11-01,0.0
1980-11-02,0.0
1980-11-03,0.0
1980-11-04,0.0
1980-11-05,0.0
1980-11-06,0.0
1980-11-07,0.0
1980-11-08,0.0
1980-11-09,0.0
1980-11-10,0.0
1980-11-11,0.0
1980-11-12,0.02092619612812996
1980-11-13,0.009935608133673668
1980-11-14,0.01777065172791481
1980-11-15,0.008099932223558426
1980-11-16,0.003886033780872822
1980-11-17,0.002117355354130268
1980-11-18,0.0010474701412022112
1980-11-19,0.0005209920927882196
1980-11-20,0.00025981746148318047
1980-11-21,0.00012973995762877166
1980-11-22,6.48278946755454e-05
1980-11-23,3.2499287044629455e-05
1980-11-24,0.00022341108706314117
1980-11-25,0.0001116234270739369
1980-11-26,5.5780561524443335e-05
1980-11-27,2.7882500944542695e-05
1980-11-28,1.3939307791588364e-05
1980-11-29,6.969167770876085e-06
1980-11-30,2.2304837330011648e-05
1980-12-01,2.5414325136807744e-05
1980-12-02,1.2705548215308228e-05
1980-12-03,6.352370292006527e-06
1980-12-04,0.006180287804454565
1980-12-05,0.06883037835359572
1980-12-06,17.174060821533203
1980-12-07,28.034061431884766
1980-12-08,28.034061431884766
1980-12-09,28.034061431884766
1980-12-10,28.03408050537109
1980-12-11,28.03408050537109
1980-12-12,27.903675079345707
1980-12-13,27.903675079345707
1980-12-14,27.903846740722656
1980-12-15,24.769357681274414
1980-12-16,17.169723510742188
1980-12-17,12.241748809814451
1980-12-18,6.992185592651367
1980-12-19,5.058236122131347
1980-12-20,2.158767938613892
1980-12-21,0.0
1980-12-22,0.0
1980-12-23,0.0
1980-12-24,0.0
1980-12-25,0.0
1980-12-26,0.0
1980-12-27,0.0
1980-12-28,0.0
1980-12-29,0.0
1980-12-30,0.0
1980-12-31,0.0
1981-01-01,0.0
1981-01-02,0.0
1981-01-03,0.0
1981-01-04,0.0
1981-01-05,0.0
1981-01-06,0.0
1981-01-07,0.0
1981-01-08,0.0
1981-01-09,0.0
1981-01-10,0.0
1981-01-11,0.0
1981-01-12,0.0
1981-01-13,0.0
1981-01-14,0.034409079700708396
1981-01-15,0.03449298441410065
1981-01-16,0.03449298441410065
1981-01-17,0.015383630990982054
1981-01-18,0.007101339288055897
1981-01-19,0.0034246498253196482
1981-01-20,0.0016830072272568941
1981-01-21,0.0008344224770553409
1981-01-22,0.0004154705966357142
1981-01-23,0.00020730376127175984
1981-01-24,0.02728948183357716
1981-01-25,0.03011944517493248
1981-01-26,0.018098101019859314
1981-01-27,0.008454510942101479
1981-01-28,0.020134061574935917
1981-01-29,0.02015591971576214
1981-01-30,0.020197158679366112
1981-01-31,0.020197158679366112
1981-02-01,0.020197158679366112
1981-02-02,0.02022915333509445
1981-02-03,0.02022915333509445
1981-02-04,0.02022915333509445
1981-02-05,0.02057803422212601
1981-02-06,1.0398429632186887
1981-02-07,1.0400670766830444
1981-02-08,0.00012028217315673828
1981-02-09,0.00076865911250934
1981-02-10,7.500758171081544
1981-02-11,7.500831127166749
1981-02-12,0.0
1981-02-13,0.0
1981-02-14,0.0
1981-02-15,0.0
1981-02-16,0.0
1981-02-17,0.0
1981-02-18,0.0
1981-02-19,0.0
1981-02-20,0.0
1981-02-21,0.0
1981-02-22,0.0
1981-02-23,0.0
1981-02-24,0.0
1981-02-25,0.0006268322467803955
1981-02-26,0.0006293553160503506
1981-02-27,0.0003147709940094501
1981-02-28,0.00015713780885562303
1981-03-01,7.850717520341276e-05
1981-03-02,3.9238177123479545e-05
1981-03-03,1.9615239580161873e-05
1981-03-04,9.807492460822688e-06
1981-03-05,0.0675380602478981
1981-03-06,0.09417565166950224
1981-03-07,0.026420578360557563
1981-03-08,0.011475268751382828
1981-03-09,0.005408790893852711
1981-03-10,0.0026312756817787886
1981-03-11,0.0012983299093320964
1981-03-12,0.000644950894638896
1981-03-13,0.0003214355383533985
1981-03-14,0.00016045947268139574
1981-03-15,8.016537321964279e-05
1981-03-16,4.007687311968766e-05
1981-03-17,0.004595499020069838
1981-03-18,0.0022449938114732504
1981-03-19,0.0011098982067778704
