date,flow(mm)
1980-10-01,1.1753922983186502
1980-10-02,1.0990681231031534
1980-10-03,1.0407842074840468
1980-10-04,0.992214277801458
1980-10-05,0.9630723199919048
1980-10-06,0.9339303621823514
1980-10-07,0.9047884043727982
1980-10-08,0.8798095833931808
1980-10-09,0.8562184746902092
1980-10-10,0.8395659273704644
1980-10-11,0.831239653710592
1980-10-12,0.831239653710592
1980-10-13,0.831239653710592
1980-10-14,0.8603816115201454
1980-10-15,0.9866634286948764
1980-10-16,1.0935172739965715
1980-10-17,1.2364516384910476
1980-10-18,1.2947355541101544
1980-10-19,1.2877969927269273
1980-10-20,1.2642058840239554
1980-10-21,1.230900789384466
1980-10-22,1.1753922983186502
1980-10-23,1.136536354572579
1980-10-24,1.1032312599330896
1980-10-25,1.125434656359416
1980-10-26,1.1531889018923238
1980-10-27,1.192044845638395
1980-10-28,1.203146543851558
1980-10-29,1.1642906001054871
1980-10-30,1.1198838072528343
1980-10-31,1.083803288060054
1980-11-01,1.0491104811439194
1980-11-02,1.0213562356110113
1980-11-03,0.9963774146313942
1980-11-04,0.9963774146313942
1980-11-05,0.9963774146313942
1980-11-06,1.0116422496744937
1980-11-07,1.0019282637379756
1980-11-08,0.9825002918649404
1980-11-09,0.9769494427583586
1980-11-10,0.9727863059284224
1980-11-11,0.957521470885323
1980-11-12,0.9380934990122876
1980-11-13,0.9339303621823514
1980-11-14,0.9825002918649404
1980-11-15,1.035233358377465
1980-11-16,1.0990681231031534
1980-11-17,1.0990681231031534
1980-11-18,1.054661330250501
1980-11-19,1.01580538650443
1980-11-20,0.9866634286948764
1980-11-21,0.9630723199919048
1980-11-22,0.9436443481188692
1980-11-23,0.9436443481188692
1980-11-24,0.9478074849488052
1980-11-25,0.9380934990122876
1980-11-26,0.9339303621823514
1980-11-27,0.9145023903093156
1980-11-28,0.9145023903093156
1980-11-29,0.9242163762458336
1980-11-30,0.9242163762458336
1980-12-01,0.9242163762458336
1980-12-02,0.9519706217787416
1980-12-03,0.957521470885323
1980-12-04,0.9380934990122876
