date,flow(mm)
1980-10-01,0.0392672601272374
1980-10-02,0.0340316254436057
1980-10-03,0.030104899430882
1980-10-04,0.0261781734181582
1980-10-05,0.0235603560763424
1980-10-06,0.0222514474054345
1980-10-07,0.0196336300636187
1980-10-08,0.0183247213927108
1980-10-09,0.0170158127218028
1980-10-10,0.0170158127218028
1980-10-11,0.014397995379987
1980-10-12,0.0117801780381712
1980-10-13,0.0106021602343541
1980-10-14,0.0095550332976277
1980-10-15,0.0094241424305369
1980-10-16,0.0083770154938106
1980-10-17,0.0062827616203579
1980-10-18,0.0020942538734526
1980-10-19,0.0015706904050894
1980-10-20,0.0020942538734526
1980-10-21,0.002486926474725
1980-10-22,0.0031413808101789
1980-10-23,0.0031413808101789
1980-10-24,0.0031413808101789
1980-10-25,0.0170158127218028
1980-10-26,0.0209425387345266
1980-10-27,0.0484296208235928
1980-10-28,0.1282730497489756
1980-10-29,0.1151839630398965
1980-10-30,0.0929325156344619
1980-10-31,0.0732988855708432
1980-11-01,0.060209798861764
1980-11-02,0.0510474381654086
1980-11-03,0.0445028948108691
1980-11-04,0.0379583514563295
1980-11-05,0.0340316254436057
1980-11-06,0.0327227167726978
1980-11-07,0.030104899430882
1980-11-08,0.0261781734181582
1980-11-09,0.0248692647472503
1980-11-10,0.0274870820890662
1980-11-11,0.0274870820890662
1980-11-12,0.0274870820890662
1980-11-13,0.0274870820890662
1980-11-14,0.0261781734181582
1980-11-15,0.0274870820890662
1980-11-16,0.0287959907599741
1980-11-17,0.0876968809508303
1980-11-18,0.383510240576019
1980-11-19,0.6387474314030624
1980-11-20,0.3939815099432824
1980-11-21,0.2526193734852275
1980-11-22,0.1897917572816476
1980-11-23,0.1596868578507656
1980-11-24,0.7500046684302352
1980-11-25,2.46074830130688
1980-11-26,0.8691153574828555
1980-11-27,0.5418881897558767
1980-11-28,0.5628307284904034
1980-11-29,0.5117832903249947
1980-11-30,0.384819149246927
1980-12-01,0.3023579029797283
1980-12-02,0.2565460994979512
1980-12-03,0.246074830130688
1980-12-04,0.2552371908270434
1980-12-05,0.2434570127888721
1980-12-06,0.2238233827252534
1980-12-07,0.2015719353198189
1980-12-08,0.184556122598016
1980-12-09,0.2054986613325426
1980-12-10,0.3246093503851628
1980-12-11,0.4568091261468622
1980-12-12,0.4476467654505069
1980-12-13,0.3560231584869529
1980-12-14,0.2958133596251887
1980-12-15,0.2526193734852275
1980-12-16,0.2238233827252534
1980-12-17,0.1963363006361872
1980-12-18,0.1701581272180289
1980-12-19,0.1439799537998706
1980-12-20,0.1308908670907914
1980-12-21,0.123037415065344
1980-12-22,0.1125661456980806
1980-12-23,0.1099483283562648
1980-12-24,0.1191106890526202
1980-12-25,0.1387443191162389
1980-12-26,0.1544512231671339
1980-12-27,0.1819383052562001
1980-12-28,0.1780115792434764
1980-12-29,0.1714670358889368
1980-12-30,0.1767026705725685
1980-12-31,0.1806293965852922
1981-01-01,0.184556122598016
1981-01-02,0.183247213927108
1981-01-03,0.1740848532307526
1981-01-04,0.1439799537998706
1981-01-05,0.1178017803817123
1981-01-06,0.1099483283562648
1981-01-07,0.1047126936726331
1981-01-08,0.1020948763308173
1981-01-09,0.0994770589890015
1981-01-10,0.0981681503180936
1981-01-11,0.0968592416471857
1981-01-12,0.0955503329762777
1981-01-13,0.0942414243053698
1981-01-14,0.091623606963554
1981-01-15,0.0890057896217382
1981-01-16,0.0863879722799223
1981-01-17,0.0850790636090144
1981-01-18,0.0837701549381065
1981-01-19,0.0863879722799223
1981-01-20,0.0890057896217382
1981-01-21,0.0929325156344619
1981-01-22,0.1151839630398965
1981-01-23,0.1505244971544102
1981-01-24,0.1963363006361872
1981-01-25,0.2185877480416218
1981-01-26,0.2212055653834376
1981-01-27,0.2212055653834376
1981-01-28,0.2185877480416218
1981-01-29,0.2094253873452663
1981-01-30,0.1976452093070951
1981-01-31,0.1806293965852922
1981-02-01,1.0052418592572785
1981-02-02,10.955565575499246
1981-02-03,7.041928649484582
1981-02-04,1.9502739196527927
1981-02-05,1.1086456442590038
1981-02-06,0.9123093436228168
1981-02-07,0.660998878808497
1981-02-08,0.5824643585540221
1981-02-09,0.5392703724140608
1981-02-10,0.5366525550722451
1981-02-11,0.814141193304723
1981-02-12,1.2748770454643092
1981-02-13,1.1793267124880311
1981-02-14,1.1636198084371363
1981-02-15,0.9685924164718572
1981-02-16,0.799743197924736
1981-02-17,2.0157193531981887
1981-02-18,3.1937371570153124
1981-02-19,2.46074830130688
1981-02-20,2.565460994979513
1981-02-21,3.0497572032154414
1981-02-22,2.107342960161743
1981-02-23,1.8979175728164768
1981-02-24,3.0497572032154414
1981-02-25,2.0157193531981887
1981-02-26,1.413621364580548
1981-02-27,1.0693783841317666
1981-02-28,0.8822044441919347
1981-03-01,1.3481759310351522
1981-03-02,1.3743541044533103
1981-03-03,1.1439861783735177
1981-03-04,1.0418913020427
1981-03-05,3.9921714462691407
1981-03-06,6.204227100103516
1981-03-07,3.5864097582876866
1981-03-08,2.1727883937071386
1981-03-09,1.5183340582531812
1981-03-10,1.168855443120768
1981-03-11,0.950267695079146
1981-03-12,0.7761828418483936
1981-03-13,0.6426741574157863
1981-03-14,0.5589040024776797
1981-03-15,0.4856051169068364
1981-03-16,0.4738249388686651
1981-03-17,0.5301080117177055
1981-03-18,0.5130921989959025
1981-03-19,0.4947674776031918
1981-03-20,0.475133847539573
1981-03-21,0.445028948108691
1981-03-22,0.4201596833614406
1981-03-23,0.5458149157686005
1981-03-24,1.2696414107806775
1981-03-25,1.335086844326073
1981-03-26,1.155766356411689
1981-03-27,0.9882260465354756
1981-03-28,0.8311570060265261
1981-03-29,0.6871770522266553
1981-03-30,1.5183340582531812
1981-03-31,4.712071215268494
1981-04-01,2.997400856379125
1981-04-02,2.00263026648911
1981-04-03,1.4528886247077857
1981-04-04,1.1793267124880311
1981-04-05,3.206826243724391
1981-04-06,5.876999932376537
1981-04-07,3.259182590560708
1981-04-08,2.107342960161743
1981-04-09,1.740848532307527
1981-04-10,1.911006659525556
1981-04-11,1.7277594455984475
1981-04-12,1.5183340582531812
1981-04-13,1.2958195841988356
1981-04-14,1.120425822297175
1981-04-15,1.0549803887517792
1981-04-16,0.888748987546474
1981-04-17,2.931955422833729
1981-04-18,8.324659146974339
1981-04-19,6.466008834285099
1981-04-20,14.790667981259435
1981-04-21,16.8849218547121
1981-04-22,5.497416417813242
1981-04-23,2.997400856379125
1981-04-24,2.3167683475070096
1981-04-25,1.84556122598016
1981-04-26,1.413621364580548
1981-04-27,1.1243525483098988
1981-04-28,0.9096915262810008
1981-04-29,0.738224490392064
1981-04-30,0.6714701481757602
1981-05-01,0.5746109065285746
1981-05-02,0.5052387469704551
1981-05-03,0.4633536695014019
1981-05-04,0.3900547839305586
1981-05-05,0.3442429804487816
1981-05-06,0.3141380810178996
1981-05-07,0.2905777249415571
1981-05-08,0.2657084601943067
1981-05-09,0.246074830130688
1981-05-10,0.2290590174088851
1981-05-11,0.2657084601943067
1981-05-12,0.3285360763978866
1981-05-13,0.291886633612465
1981-05-14,0.2526193734852275
1981-05-15,0.3023579029797283
1981-05-16,0.3049757203215441
1981-05-17,0.2945044509542808
1981-05-18,0.5445060070976926
1981-05-19,9.306340650155274
1981-05-20,18.324721392710806
1981-05-21,8.651886314701317
1981-05-22,2.905777249415571
1981-05-23,1.7015812721802892
1981-05-24,1.1413683610317016
1981-05-25,0.815450101975631
1981-05-26,0.6191138013394437
1981-05-27,0.5144011076668105
1981-05-28,0.492149660261376
1981-05-29,0.6112603493139963
1981-05-30,0.5445060070976926
1981-05-31,1.1322060003353465
1981-06-01,1.1007921922335564
1981-06-02,0.9882260465354756
1981-06-03,1.2696414107806775
1981-06-04,1.260479050084322
1981-06-05,1.2041959772352815
1981-06-06,7.329888557084324
1981-06-07,31.937371570153125
1981-06-08,13.023641275533755
1981-06-09,3.180648070306233
1981-06-10,1.8848284861073976
1981-06-11,1.3481759310351522
1981-06-12,0.984299320522752
1981-06-13,0.736915581721156
1981-06-14,0.6125692579849042
1981-06-15,0.5235634683631659
1981-06-16,0.4044527793105456
1981-06-17,0.3363895284233341
1981-06-18,0.3730389712087557
1981-06-19,0.3193737157015312
1981-06-20,0.260472825510675
1981-06-21,0.230367926079793
1981-06-22,0.2107342960161743
1981-06-23,0.1950273919652793
1981-06-24,0.1767026705725685
1981-06-25,0.1570690405089498
1981-06-26,0.137435410445331
1981-06-27,0.1204195977235281
1981-06-28,0.1099483283562648
1981-06-29,0.1191106890526202
1981-06-30,0.1060216023435411
1981-07-01,0.1308908670907914
1981-07-02,0.1151839630398965
1981-07-03,0.2500015561434117
1981-07-04,0.2473837388015959
1981-07-05,0.2172788393707138
1981-07-06,0.5445060070976926
1981-07-07,0.4568091261468622
1981-07-08,0.353405341145137
1981-07-09,0.2971222682960966
1981-07-10,0.2212055653834376
1981-07-11,0.1793204879143843
1981-07-12,0.1714670358889368
1981-07-13,0.1649224925343972
1981-07-14,0.2054986613325426
1981-07-15,0.675396874188484
1981-07-16,0.5615218198194954
1981-07-17,0.4541913088050464
1981-07-18,0.3350806197524261
1981-07-19,0.2486926474725038
1981-07-20,0.1937184832943714
1981-07-21,0.2683262775361225
1981-07-22,0.2840331815870175
1981-07-23,0.1911006659525555
1981-07-24,0.1649224925343972
1981-07-25,0.1361265017744231
1981-07-26,0.1125661456980806
1981-07-27,0.0955503329762777
1981-07-28,0.0890057896217382
1981-07-29,0.1034037850017252
1981-07-30,0.1034037850017252
1981-07-31,0.167540309876213
1981-08-01,0.1649224925343972
1981-08-02,0.123037415065344
1981-08-03,0.0955503329762777
1981-08-04,0.0824612462671986
1981-08-05,0.0706810682290274
1981-08-06,0.1178017803817123
1981-08-07,0.2722530035488463
1981-08-08,0.3651855191833082
1981-08-09,0.2513104648143196
1981-08-10,0.184556122598016
1981-08-11,0.1492155884835022
1981-08-12,0.1348175931035152
1981-08-13,0.1034037850017252
1981-08-14,0.0824612462671986
1981-08-15,0.0746077942417511
1981-08-16,0.0641365248744878
1981-08-17,0.0549741641781324
1981-08-18,0.0484296208235928
1981-08-19,0.0445028948108691
1981-08-20,0.0418850774690532
1981-08-21,0.0418850774690532
1981-08-22,0.0510474381654086
1981-08-23,0.0719899768999353
1981-08-24,0.0693721595581194
1981-08-25,0.0732988855708432
1981-08-26,0.0680632508872115
1981-08-27,0.0575919815199482
1981-08-28,0.0484296208235928
1981-08-29,0.0418850774690532
1981-08-30,0.0392672601272374
1981-08-31,0.0340316254436057
1981-09-01,0.0327227167726978
1981-09-02,0.0287959907599741
1981-09-03,0.0274870820890662
1981-09-04,0.030104899430882
1981-09-05,0.0261781734181582
1981-09-06,0.0248692647472503
1981-09-07,0.0248692647472503
1981-09-08,0.0235603560763424
1981-09-09,0.0209425387345266
1981-09-10,0.0196336300636187
1981-09-11,0.0183247213927108
1981-09-12,0.0170158127218028
1981-09-13,0.0170158127218028
1981-09-14,0.0170158127218028
1981-09-15,0.075916702912659
1981-09-16,0.0824612462671986
1981-09-17,0.4345576787414277
1981-09-18,0.2801064555742937
1981-09-19,0.1871739399398318
1981-09-20,0.1256552324071598
1981-09-21,0.0903146982926461
1981-09-22,0.0719899768999353
1981-09-23,0.060209798861764
1981-09-24,0.0497385294945007
1981-09-25,0.0431939861399611
1981-09-26,0.0392672601272374
1981-09-27,0.0340316254436057
1981-09-28,0.030104899430882
1981-09-29,0.0274870820890662
1981-09-30,0.0235603560763424
1981-10-01,0.0209425387345266
1981-10-02,0.0170158127218028
1981-10-03,0.0170158127218028
1981-10-04,0.0157069040508949
1981-10-05,0.0196336300636187
1981-10-06,0.0196336300636187
