date,flow(mm)
1980-10-01,0.3993093234662754
1980-10-02,0.3394129249463341
1980-10-03,0.3061371479908111
1980-10-04,0.292826837208602
1980-10-05,0.2728613710352882
1980-10-06,0.2528959048619744
1980-10-07,0.259551060253079
1980-10-08,0.2329304386886606
1980-10-09,0.1863443509509285
1980-10-10,0.1863443509509285
1980-10-11,0.1597237293865101
1980-10-12,0.146413418604301
1980-10-13,0.146413418604301
1980-10-14,0.1264479524309872
1980-10-15,0.113137641648778
1980-10-16,0.1197927970398826
1980-10-17,0.2196201279064515
1980-10-18,0.2196201279064515
1980-10-19,0.1929995063420331
1980-10-20,0.1663788847776147
1980-10-21,0.1597237293865101
1980-10-22,0.1530685739954055
1980-10-23,0.1397582632131964
1980-10-24,0.1796891955598239
1980-10-25,0.2129649725153469
1980-10-26,0.2063098171242423
1980-10-27,0.6655155391104591
1980-10-28,0.6322397621549362
1980-10-29,0.5057918097239489
1980-10-30,0.4658608773773213
1980-10-31,0.5324124312883672
1980-11-01,0.5723433636349948
1980-11-02,0.5390675866794719
1980-11-03,0.4525505665951121
1980-11-04,0.3593783911196479
1980-11-05,0.4592057219862168
1980-11-06,0.4991366543328443
1980-11-07,0.4192747896395892
1980-11-08,0.3327577695552295
1980-11-09,0.3327577695552295
1980-11-10,0.3460680803374387
1980-11-11,0.2861716818174974
1980-11-12,0.2795165264263928
1980-11-13,0.2728613710352882
1980-11-14,0.2795165264263928
1980-11-15,0.2994819925997066
1980-11-16,0.3061371479908111
1980-11-17,0.3793438572929617
1980-11-18,0.4192747896395892
1980-11-19,0.3394129249463341
1980-11-20,0.2861716818174974
1980-11-21,0.2728613710352882
1980-11-22,0.2395855940797653
1980-11-23,0.2462407494708698
1980-11-24,0.2395855940797653
1980-11-25,0.2063098171242423
1980-11-26,0.2063098171242423
1980-11-27,0.2129649725153469
1980-11-28,0.2196201279064515
1980-11-29,0.2129649725153469
1980-11-30,0.2196201279064515
1980-12-01,0.1996546617331377
1980-12-02,0.1863443509509285
1980-12-03,0.1730340401687193
1980-12-04,0.1663788847776147
1980-12-05,0.1663788847776147
1980-12-06,0.1597237293865101
1980-12-07,0.1597237293865101
1980-12-08,0.2462407494708698
1980-12-09,0.5523778974616811
1980-12-10,0.4525505665951121
1980-12-11,0.3527232357285433
1980-12-12,0.3127923033819157
1980-12-13,0.2994819925997066
1980-12-14,0.2861716818174974
1980-12-15,0.2795165264263928
1980-12-16,0.259551060253079
1980-12-17,0.2462407494708698
1980-12-18,0.2395855940797653
1980-12-19,0.2329304386886606
1980-12-20,0.226275283297556
1980-12-21,0.2129649725153469
1980-12-22,0.226275283297556
1980-12-23,0.226275283297556
1980-12-24,0.2329304386886606
1980-12-25,0.2196201279064515
1980-12-26,0.2196201279064515
1980-12-27,0.2063098171242423
1980-12-28,0.2063098171242423
1980-12-29,0.2129649725153469
1980-12-30,0.2129649725153469
1980-12-31,0.2063098171242423
1981-01-01,0.1996546617331377
1981-01-02,0.1996546617331377
1981-01-03,0.1929995063420331
1981-01-04,0.1929995063420331
1981-01-05,0.1863443509509285
1981-01-06,0.1929995063420331
1981-01-07,0.1929995063420331
1981-01-08,0.1863443509509285
1981-01-09,0.1929995063420331
1981-01-10,0.1796891955598239
1981-01-11,0.1730340401687193
1981-01-12,0.1796891955598239
1981-01-13,0.1863443509509285
1981-01-14,0.1996546617331377
1981-01-15,0.1929995063420331
1981-01-16,0.1863443509509285
1981-01-17,0.1730340401687193
1981-01-18,0.1796891955598239
1981-01-19,0.1929995063420331
1981-01-20,0.226275283297556
1981-01-21,0.2462407494708698
1981-01-22,0.2395855940797653
1981-01-23,0.2196201279064515
1981-01-24,0.2129649725153469
1981-01-25,0.2063098171242423
1981-01-26,0.1996546617331377
1981-01-27,0.2063098171242423
1981-01-28,0.1996546617331377
1981-01-29,0.1996546617331377
1981-01-30,0.1929995063420331
1981-01-31,0.2129649725153469
1981-02-01,0.2994819925997066
1981-02-02,0.226275283297556
1981-02-03,0.2196201279064515
1981-02-04,0.2196201279064515
1981-02-05,0.2129649725153469
1981-02-06,0.2129649725153469
1981-02-07,0.2129649725153469
1981-02-08,0.1996546617331377
1981-02-09,0.226275283297556
1981-02-10,0.4858263435506351
1981-02-11,0.3327577695552295
1981-02-12,0.3061371479908111
1981-02-13,0.292826837208602
1981-02-14,0.2662062156441836
1981-02-15,0.2528959048619744
1981-02-16,0.2462407494708698
1981-02-17,0.2395855940797653
1981-02-18,0.2329304386886606
1981-02-19,0.2196201279064515
1981-02-20,0.2395855940797653
1981-02-21,0.2462407494708698
1981-02-22,0.3061371479908111
1981-02-23,0.2462407494708698
1981-02-24,0.2528959048619744
1981-02-25,0.2994819925997066
1981-02-26,0.2196201279064515
1981-02-27,0.1863443509509285
1981-02-28,0.3327577695552295
1981-03-01,0.326102614164125
1981-03-02,0.3327577695552295
1981-03-03,0.3726887019018571
1981-03-04,0.4259299450306938
1981-03-05,0.3793438572929617
1981-03-06,0.2994819925997066
1981-03-07,0.2662062156441836
1981-03-08,0.226275283297556
1981-03-09,0.1996546617331377
1981-03-10,0.1796891955598239
1981-03-11,0.1663788847776147
1981-03-12,0.1597237293865101
1981-03-13,0.1597237293865101
1981-03-14,0.1530685739954055
1981-03-15,0.1663788847776147
1981-03-16,0.1530685739954055
1981-03-17,0.1397582632131964
1981-03-18,0.146413418604301
1981-03-19,0.146413418604301
1981-03-20,0.1397582632131964
1981-03-21,0.1397582632131964
1981-03-22,0.146413418604301
1981-03-23,0.1530685739954055
1981-03-24,0.1530685739954055
1981-03-25,0.1530685739954055
1981-03-26,0.1530685739954055
1981-03-27,0.1730340401687193
1981-03-28,0.1730340401687193
1981-03-29,0.8651702008435967
1981-03-30,0.5324124312883672
1981-03-31,0.439240255812903
1981-04-01,0.4059644788573801
1981-04-02,0.3061371479908111
1981-04-03,0.2795165264263928
1981-04-04,0.3527232357285433
1981-04-05,0.2795165264263928
1981-04-06,0.2528959048619744
1981-04-07,0.2129649725153469
1981-04-08,0.1929995063420331
1981-04-09,0.1796891955598239
1981-04-10,0.1863443509509285
1981-04-11,0.1730340401687193
1981-04-12,0.1530685739954055
1981-04-13,0.1530685739954055
1981-04-14,0.1663788847776147
1981-04-15,0.146413418604301
1981-04-16,0.1397582632131964
1981-04-17,0.1397582632131964
1981-04-18,0.1397582632131964
1981-04-19,0.2329304386886606
1981-04-20,0.259551060253079
1981-04-21,0.2129649725153469
1981-04-22,0.1996546617331377
1981-04-23,0.2063098171242423
1981-04-24,0.1730340401687193
1981-04-25,0.1663788847776147
1981-04-26,0.1397582632131964
1981-04-27,0.113137641648778
1981-04-28,0.1929995063420331
1981-04-29,0.2395855940797653
1981-04-30,0.2861716818174974
1981-05-01,0.2329304386886606
1981-05-02,0.226275283297556
1981-05-03,0.1929995063420331
1981-05-04,0.1996546617331377
1981-05-05,0.2129649725153469
1981-05-06,0.1996546617331377
1981-05-07,0.1730340401687193
1981-05-08,0.1863443509509285
1981-05-09,0.3061371479908111
1981-05-10,0.4192747896395892
1981-05-11,0.4525505665951121
1981-05-12,0.6322397621549362
1981-05-13,1.9965466173313773
1981-05-14,1.5972372938651018
1981-05-15,1.2644795243098723
1981-05-16,0.9982733086656886
1981-05-17,0.7986186469325509
1981-05-18,0.6655155391104591
1981-05-19,0.5989639851994132
1981-05-20,0.5324124312883672
1981-05-21,0.4924814989417397
1981-05-22,0.4592057219862168
1981-05-23,0.4525505665951121
1981-05-24,0.3859990126840663
1981-05-25,0.326102614164125
1981-05-26,0.2994819925997066
1981-05-27,0.2462407494708698
1981-05-28,0.226275283297556
1981-05-29,0.3460680803374387
1981-05-30,0.3593783911196479
1981-05-31,0.4192747896395892
1981-06-01,0.3660335465107525
1981-06-02,0.2861716818174974
1981-06-03,0.259551060253079
1981-06-04,0.2528959048619744
1981-06-05,0.2662062156441836
1981-06-06,0.2728613710352882
1981-06-07,0.2329304386886606
1981-06-08,0.1929995063420331
1981-06-09,0.1663788847776147
1981-06-10,0.1663788847776147
1981-06-11,0.1597237293865101
1981-06-12,0.146413418604301
1981-06-13,0.1331031078220918
1981-06-14,0.1264479524309872
1981-06-15,0.2196201279064515
1981-06-16,0.5390675866794719
1981-06-17,0.2795165264263928
1981-06-18,0.2196201279064515
1981-06-19,0.4592057219862168
1981-06-20,0.3127923033819157
1981-06-21,0.2196201279064515
1981-06-22,0.1796891955598239
1981-06-23,0.1597237293865101
1981-06-24,0.146413418604301
