date,flow(mm)
1980-10-01,3.115866558498874
1980-10-02,1.8147354681367065
1980-10-03,1.3011310903621671
1980-10-04,1.095689339252351
1980-10-05,1.3011310903621671
1980-10-06,1.198410214807259
1980-10-07,1.0272087555490792
1980-10-08,0.9587281718458072
1980-10-09,0.8902475881425352
1980-10-10,0.8560072962908992
1980-10-11,0.8217670044392633
1980-10-12,0.7875267125876275
1980-10-13,0.7532864207359914
1980-10-14,0.6848058370327195
1980-10-15,0.6848058370327195
1980-10-16,0.6848058370327195
1980-10-17,0.6848058370327195
1980-10-18,1.0272087555490792
1980-10-19,2.6022621807243342
1980-10-20,1.0272087555490792
1980-10-21,0.8560072962908992
1980-10-22,0.8217670044392633
1980-10-23,0.7875267125876275
1980-10-24,0.7532864207359914
1980-10-25,3.0131456829439656
1980-10-26,1.335371382213803
1980-10-27,1.095689339252351
1980-10-28,3.15010685035051
1980-10-29,1.746254884433435
1980-10-30,2.6365024725759705
1980-10-31,1.7804951762850705
1980-11-01,1.472332549620347
1980-11-02,1.335371382213803
1980-11-03,1.164169922955623
1980-11-04,1.369611674065439
1980-11-05,1.198410214807259
1980-11-06,1.0614490474007152
1980-11-07,1.0272087555490792
1980-11-08,1.0272087555490792
1980-11-09,0.9587281718458072
1980-11-10,0.9587281718458072
1980-11-11,0.8902475881425352
1980-11-12,0.8560072962908992
1980-11-13,0.8560072962908992
1980-11-14,0.8217670044392633
1980-11-15,1.9516966355432503
1980-11-16,1.335371382213803
1980-11-17,2.1571383866530662
1980-11-18,2.8077039318341503
1980-11-19,1.575053425175255
1980-11-20,1.369611674065439
1980-11-21,1.266890798510531
1980-11-22,1.164169922955623
1980-11-23,1.5065728414719828
1980-11-24,6.231733116997748
1980-11-25,2.2598592622079745
1980-11-26,1.8147354681367065
1980-11-27,7.190461288843554
1980-11-28,3.0131456829439656
1980-11-29,2.2256189703563383
1980-11-30,1.9859369273948864
1980-12-01,1.8832160518399783
1980-12-02,1.746254884433435
1980-12-03,1.6092937170268908
1980-12-04,1.5065728414719828
1980-12-05,1.438092257768711
1980-12-06,1.4038519659170752
1980-12-07,1.335371382213803
1980-12-08,1.3011310903621671
1980-12-09,1.472332549620347
1980-12-10,3.081626266647238
1980-12-11,1.746254884433435
1980-12-12,1.540813133323619
1980-12-13,1.472332549620347
1980-12-14,1.369611674065439
1980-12-15,1.335371382213803
1980-12-16,1.335371382213803
1980-12-17,1.266890798510531
1980-12-18,1.198410214807259
1980-12-19,1.198410214807259
1980-12-20,1.1299296311039873
1980-12-21,1.198410214807259
1980-12-22,1.198410214807259
1980-12-23,1.1299296311039873
1980-12-24,1.198410214807259
1980-12-25,1.3011310903621671
1980-12-26,1.369611674065439
1980-12-27,1.7120145925817984
1980-12-28,2.020177219246522
1980-12-29,2.328339845911246
1980-12-30,1.6777743007301624
1980-12-31,1.438092257768711
1981-01-01,1.369611674065439
1981-01-02,1.335371382213803
1981-01-03,1.198410214807259
1981-01-04,1.1299296311039873
1981-01-05,1.198410214807259
1981-01-06,1.198410214807259
1981-01-07,1.198410214807259
1981-01-08,1.198410214807259
1981-01-09,1.198410214807259
1981-01-10,1.198410214807259
1981-01-11,1.198410214807259
1981-01-12,1.198410214807259
1981-01-13,1.198410214807259
1981-01-14,1.198410214807259
1981-01-15,1.198410214807259
1981-01-16,1.369611674065439
1981-01-17,1.266890798510531
