date,flow(mm)
1980-10-01,0.003821157
1980-10-02,2.51e-07
1980-10-03,2.06e-19
1980-10-04,5.0000000000000005e-22
1980-10-05,2.6300000000000002e-27
1980-10-06,8.019999999999999e-34
1980-10-07,2.21e-36
1980-10-08,5.540000000000001e-35
1980-10-09,1.45e-33
1980-10-10,9.01e-30
1980-10-11,1.08e-20
1980-10-12,1.7e-12
1980-10-13,2.48e-21
1980-10-14,4.43e-19
1980-10-15,2.96e-16
1980-10-16,5.44e-10
1980-10-17,1.48e-09
1980-10-18,1.35e-08
1980-10-19,3.59e-10
1980-10-20,3.1e-15
1980-10-21,1.28e-12
1980-10-22,3.99e-15
1980-10-23,6.62e-20
1980-10-24,0.011789138
1980-10-25,0.01897354
1980-10-26,0.028692244
1980-10-27,0.21206391
1980-10-28,2.9760032
1980-10-29,0.80968654
1980-10-30,0.24640757
1980-10-31,0.06483793
1980-11-01,0.01997317
1980-11-02,0.003878537
1980-11-03,0.000960499
1980-11-04,0.000492833
1980-11-05,9.81e-05
1980-11-06,7.71e-11
1980-11-07,4.83e-14
1980-11-08,3.59e-28
1980-11-09,2.0500000000000003e-37
1980-11-10,5.49e-22
1980-11-11,7.96e-11
1980-11-12,2.11e-11
1980-11-13,5.09e-11
1980-11-14,0.003998656
1980-11-15,0.003263849
1980-11-16,0.002369387
1980-11-17,0.00136931
1980-11-18,0.000745023
1980-11-19,0.000257769
1980-11-20,0.000258291
1980-11-21,0.00032314
1980-11-22,0.000334657
1980-11-23,0.003580633
1980-11-24,0.003359985
1980-11-25,0.001401372
1980-11-26,0.000319212
1980-11-27,0.000187473
1980-11-28,0.000174587
1980-11-29,0.000320988
1980-11-30,0.000397665
1980-12-01,0.00043354
1980-12-02,0.006756744
1980-12-03,0.00192543
1980-12-04,0.000293615
1980-12-05,0.001021549
1980-12-06,0.002648441
1980-12-07,0.63475347
1980-12-08,6.5065775
1980-12-09,2.3444507
1980-12-10,0.704883
1980-12-11,0.23006557
1980-12-12,0.05819629
1980-12-13,0.014235524
1980-12-14,0.003317882
1980-12-15,0.000941824
1980-12-16,0.000335038
1980-12-17,0.000411557
1980-12-18,0.000373905
1980-12-19,0.000569546
1980-12-20,2.24e-05
1980-12-21,1.78e-07
1980-12-22,4.12e-07
1980-12-23,6.98e-06
1980-12-24,0.000533006
1980-12-25,0.000150798
1980-12-26,1.27e-05
1980-12-27,3.94e-05
1980-12-28,0.000798825
1980-12-29,0.004141412
1980-12-30,0.005244861
1980-12-31,0.004624508
1981-01-01,0.002455867
1981-01-02,0.001288362
1981-01-03,0.000505107
1981-01-04,1.54e-05
1981-01-05,7.18e-06
1981-01-06,9.11e-06
1981-01-07,5.43e-05
1981-01-08,3.99e-06
1981-01-09,4.91e-06
1981-01-10,6.64e-06
1981-01-11,2.9e-06
1981-01-12,5.71e-05
1981-01-13,0.000534006
1981-01-14,0.001157847
1981-01-15,0.00117387
1981-01-16,0.001078251
1981-01-17,0.001154475
1981-01-18,0.00175235
1981-01-19,0.004950073
1981-01-20,0.009624149
1981-01-21,0.007216318
1981-01-22,0.004038943
1981-01-23,0.003433546
1981-01-24,0.001724312
1981-01-25,0.002004208
1981-01-26,0.004322316
1981-01-27,0.006903948
1981-01-28,0.005170753
1981-01-29,0.002610281
1981-01-30,0.000917551
1981-01-31,0.000558838
1981-02-01,0.021973986
1981-02-02,0.015832266
1981-02-03,0.006213733
1981-02-04,0.001240663
1981-02-05,0.002671242
1981-02-06,0.00539177
1981-02-07,0.007650623
1981-02-08,0.017187346
1981-02-09,0.004794711
1981-02-10,0.0177051
1981-02-11,0.015789913
1981-02-12,0.016627846
1981-02-13,0.035069257
1981-02-14,0.083908275
1981-02-15,0.16561942
1981-02-16,0.14658572
1981-02-17,0.06245173
1981-02-18,0.02766003
1981-02-19,0.0149907
1981-02-20,0.006924714
1981-02-21,0.001983196
1981-02-22,0.3357396
1981-02-23,2.1505857
1981-02-24,0.4533265
1981-02-25,0.23306546
1981-02-26,0.17632124
1981-02-27,0.08611276
1981-02-28,0.06718841
1981-03-01,0.070441306
1981-03-02,0.074364915
1981-03-03,0.079335354
1981-03-04,0.13132498
1981-03-05,0.13716601
1981-03-06,0.13609931
1981-03-07,0.1484252
1981-03-08,0.11438477
1981-03-09,0.105141625
1981-03-10,0.11495249
1981-03-11,0.11548781
1981-03-12,0.06988189
1981-03-13,0.083351925
1981-03-14,0.08304574
1981-03-15,0.053431656
1981-03-16,0.079896055
1981-03-17,0.08883641
1981-03-18,0.1310785
1981-03-19,0.119186945
1981-03-20,0.10256207
1981-03-21,0.1014946
1981-03-22,0.107679754
1981-03-23,0.077458
1981-03-24,0.03696466
1981-03-25,0.02213406
1981-03-26,0.022279356
1981-03-27,0.01332869
1981-03-28,0.002198233
1981-03-29,0.003383608
1981-03-30,0.006407498
1981-03-31,0.000602755
1981-04-01,0.000153751
1981-04-02,4.73e-16
1981-04-03,1.15e-19
1981-04-04,0.020241141
1981-04-05,0.09374078
1981-04-06,0.079816334
1981-04-07,0.020423518
1981-04-08,0.025776962
1981-04-09,0.036181692
1981-04-10,0.005524938
1981-04-11,0.0262413
1981-04-12,5.5327015
1981-04-13,0.65937203
1981-04-14,5.3608623
1981-04-15,0.8118383
