date,flow(mm)
1980-10-01,0.013558544
1980-10-02,0.010880363
1980-10-03,0.010786485
1980-10-04,0.013039809
1980-10-05,0.0184781
1980-10-06,0.026279937
1980-10-07,0.02425788
1980-10-08,0.022113485
1980-10-09,0.02081994
1980-10-10,0.01745662
1980-10-11,0.014424634
1980-10-12,0.013270084
1980-10-13,0.013425812
1980-10-14,0.010189289
1980-10-15,0.007362934
1980-10-16,0.006579563
1980-10-17,0.007091292
1980-10-18,0.007939083
1980-10-19,1.631998
1980-10-20,0.43520793
1980-10-21,0.36817718
1980-10-22,0.27276304
1980-10-23,0.21178856
1980-10-24,0.21350375
1980-10-25,0.7607716
1980-10-26,0.60594195
1980-10-27,0.49261397
1980-10-28,3.5436423
1980-10-29,1.0922397
1980-10-30,1.1828654
1980-10-31,0.80106556
1980-11-01,0.51856977
1980-11-02,0.33814666
1980-11-03,0.26538846
1980-11-04,0.24688728
1980-11-05,0.24205717
1980-11-06,0.25310466
1980-11-07,0.20851308
1980-11-08,0.16052423
1980-11-09,0.17777877
1980-11-10,0.20297554
1980-11-11,0.17144547
1980-11-12,0.18188009
1980-11-13,0.1690105
1980-11-14,0.14461742
1980-11-15,2.575657
1980-11-16,3.7364922
1980-11-17,1.7478297
1980-11-18,1.4393761
1980-11-19,1.1082025
1980-11-20,0.98565596
1980-11-21,0.80685145
1980-11-22,0.72843254
1980-11-23,0.99433994
1980-11-24,4.2388306
1980-11-25,2.917393
1980-11-26,1.6525314
1980-11-27,2.8821883
1980-11-28,2.6068454
1980-11-29,1.5982403
1980-11-30,1.317722
1980-12-01,1.0909777
1980-12-02,0.86900437
1980-12-03,0.6867764
1980-12-04,0.5588286
1980-12-05,0.43167984
1980-12-06,0.3439865
1980-12-07,0.2835537
1980-12-08,0.26092932
1980-12-09,0.24798065
1980-12-10,1.1028134
1980-12-11,0.92544544
1980-12-12,0.81416327
1980-12-13,0.62747085
1980-12-14,0.56096137
1980-12-15,0.58690995
1980-12-16,0.5630847
1980-12-17,0.54034716
1980-12-18,0.5016369
1980-12-19,0.4490076
1980-12-20,0.44614837
1980-12-21,0.3969106
1980-12-22,0.34498325
1980-12-23,0.3461473
1980-12-24,0.8676748
1980-12-25,1.262309
1980-12-26,1.1333398
1980-12-27,0.98176235
1980-12-28,0.88795155
1980-12-29,0.83727455
1980-12-30,0.83206415
1980-12-31,0.74358296
1981-01-01,0.6652456
1981-01-02,0.5841816
1981-01-03,0.51184386
1981-01-04,0.47048154
1981-01-05,0.42180416
1981-01-06,0.3196418
1981-01-07,0.8000652
1981-01-08,0.84671897
1981-01-09,0.74732965
1981-01-10,0.72722656
1981-01-11,0.5630361
1981-01-12,0.40860984
1981-01-13,0.27955374
1981-01-14,0.24002928
1981-01-15,0.4339823
1981-01-16,0.5029294
1981-01-17,0.5182394
