date,flow(mm)
1980-10-01,0.1817369343914492
1980-10-02,0.1817369343914492
1980-10-03,0.1817369343914492
1980-10-04,0.1918334307465297
1980-10-05,0.1817369343914492
1980-10-06,0.1817369343914492
1980-10-07,0.1716404380363687
1980-10-08,0.1716404380363687
1980-10-09,0.1716404380363687
1980-10-10,0.1716404380363687
1980-10-11,0.1716404380363687
1980-10-12,0.1716404380363687
1980-10-13,0.1716404380363687
1980-10-14,0.1716404380363687
1980-10-15,0.1716404380363687
1980-10-16,0.1817369343914492
1980-10-17,0.1716404380363687
1980-10-18,0.1817369343914492
1980-10-19,0.2322194161668518
1980-10-20,0.2120264234566908
1980-10-21,0.2019299271016102
1980-10-22,0.2019299271016102
1980-10-23,0.2019299271016102
1980-10-24,0.2019299271016102
1980-10-25,0.4240528469133816
1980-10-26,0.4139563505583011
1980-10-27,0.2726054015871738
1980-10-28,0.2221229198117713
1980-10-29,0.2120264234566908
1980-10-30,0.2019299271016102
1980-10-31,0.2019299271016102
1980-11-01,0.2019299271016102
1980-11-02,0.1918334307465297
1980-11-03,0.1918334307465297
1980-11-04,0.1918334307465297
1980-11-05,0.2019299271016102
1980-11-06,0.2019299271016102
1980-11-07,0.1918334307465297
1980-11-08,0.1918334307465297
1980-11-09,0.1817369343914492
1980-11-10,0.1817369343914492
1980-11-11,0.1817369343914492
1980-11-12,0.1716404380363687
1980-11-13,0.1716404380363687
1980-11-14,0.1716404380363687
1980-11-15,0.1817369343914492
1980-11-16,0.1817369343914492
1980-11-17,0.2019299271016102
1980-11-18,0.4543423359786231
1980-11-19,0.3230878833625764
1980-11-20,0.2423159125219323
1980-11-21,0.2120264234566908
1980-11-22,0.1918334307465297
1980-11-23,0.1817369343914492
1980-11-24,0.4240528469133816
1980-11-25,0.5956932849497503
1980-11-26,0.39376335784814
1980-11-27,0.3331843797176569
1980-11-28,0.4341493432684621
1980-11-29,0.39376335784814
1980-11-30,0.3432808760727375
1980-12-01,0.3028948906524154
1980-12-02,0.2827018979422543
1980-12-03,0.2726054015871738
1980-12-04,0.2524124088770128
1980-12-05,0.2524124088770128
1980-12-06,0.2322194161668518
1980-12-07,0.2322194161668518
1980-12-08,0.2322194161668518
1980-12-09,0.2221229198117713
1980-12-10,0.2221229198117713
1980-12-11,0.2019299271016102
1980-12-12,0.2019299271016102
1980-12-13,0.1918334307465297
1980-12-14,0.1918334307465297
1980-12-15,0.1817369343914492
1980-12-16,0.1817369343914492
1980-12-17,0.1918334307465297
1980-12-18,0.1817369343914492
1980-12-19,0.1716404380363687
1980-12-20,0.1716404380363687
1980-12-21,0.1514474453262077
1980-12-22,0.1615439416812882
1980-12-23,0.1817369343914492
1980-12-24,0.1716404380363687
1980-12-25,0.1514474453262077
1980-12-26,0.1413509489711271
1980-12-27,0.1615439416812882
1980-12-28,0.1716404380363687
1980-12-29,0.1716404380363687
1980-12-30,0.1716404380363687
1980-12-31,0.1817369343914492
1981-01-01,0.1615439416812882
1981-01-02,0.1615439416812882
1981-01-03,0.1413509489711271
1981-01-04,0.1312544526160466
1981-01-05,0.1413509489711271
1981-01-06,0.1514474453262077
1981-01-07,0.1615439416812882
1981-01-08,0.1514474453262077
1981-01-09,0.1514474453262077
1981-01-10,0.1514474453262077
1981-01-11,0.1413509489711271
1981-01-12,0.1312544526160466
1981-01-13,0.1110614599058856
1981-01-14,0.1211579562609661
1981-01-15,0.1312544526160466
1981-01-16,0.1413509489711271
1981-01-17,0.1413509489711271
1981-01-18,0.1514474453262077
1981-01-19,0.1615439416812882
1981-01-20,0.1716404380363687
1981-01-21,0.1817369343914492
1981-01-22,0.2019299271016102
1981-01-23,0.1817369343914492
1981-01-24,0.1716404380363687
1981-01-25,0.1716404380363687
1981-01-26,0.1615439416812882
1981-01-27,0.1615439416812882
1981-01-28,0.1615439416812882
1981-01-29,0.1312544526160466
1981-01-30,0.1312544526160466
1981-01-31,0.1312544526160466
1981-02-01,0.1514474453262077
1981-02-02,0.2524124088770128
1981-02-03,0.4240528469133816
1981-02-04,0.2927983942973349
1981-02-05,0.2120264234566908
1981-02-06,0.2120264234566908
1981-02-07,0.2019299271016102
1981-02-08,0.1918334307465297
1981-02-09,0.1918334307465297
1981-02-10,0.1817369343914492
1981-02-11,1.0500356209283734
1981-02-12,0.8884916792470853
1981-02-13,0.5250178104641867
1981-02-14,0.4139563505583011
1981-02-15,0.3634738687828985
1981-02-16,0.3230878833625764
1981-02-17,0.3230878833625764
1981-02-18,0.3230878833625764
1981-02-19,0.3432808760727375
1981-02-20,1.5245709496171576
1981-02-21,1.5750534313925602
1981-02-22,1.100518102703776
1981-02-23,0.8783951828920048
1981-02-24,0.7774302193411996
1981-02-25,0.6764652557903944
1981-02-26,0.5855967885946698
1981-02-27,0.5351143068192672
1981-02-28,0.5048248177540257
1981-03-01,0.4745353286887842
1981-03-02,0.4442458396235426
