date,flow(mm)
1980-10-01,3.564237293783195
1980-10-02,3.1568958887794007
1980-10-03,3.1568958887794007
1980-10-04,3.3605665912812976
1980-10-05,3.258731240030349
1980-10-06,4.073414050037936
1980-10-07,3.86974334753604
1980-10-08,3.055060537528452
1980-10-09,2.3422130787718136
1980-10-10,2.036707025018968
1980-10-11,1.833036322517072
1980-10-12,1.6293656200151745
1980-10-13,1.527530268764226
1980-10-14,1.4256949175132778
1980-10-15,1.3238595662623294
1980-10-16,1.222024215011381
1980-10-17,1.1201888637604325
1980-10-18,1.1711065393859068
1980-10-19,1.222024215011381
1980-10-20,1.272941890636855
1980-10-21,1.3238595662623294
1980-10-22,1.222024215011381
1980-10-23,1.1201888637604325
1980-10-24,1.0692711881349584
1980-10-25,1.3238595662623294
1980-10-26,1.1711065393859068
1980-10-27,1.0692711881349584
1980-10-28,1.018353512509484
1980-10-29,1.018353512509484
1980-10-30,1.018353512509484
1980-10-31,1.527530268764226
1980-11-01,2.54588378127371
1980-11-02,4.073414050037936
1980-11-03,5.09176756254742
1980-11-04,7.12847458756639
1980-11-05,4.073414050037936
1980-11-06,8.146828100075872
1980-11-07,20.36707025018968
1980-11-08,19.3487167376802
1980-11-09,10.18353512509484
1980-11-10,7.12847458756639
1980-11-11,4.582590806292679
1980-11-12,3.564237293783195
1980-11-13,3.055060537528452
1980-11-14,2.54588378127371
1980-11-15,2.036707025018968
1980-11-16,1.93487167376802
1980-11-17,1.833036322517072
1980-11-18,2.54588378127371
1980-11-19,3.564237293783195
1980-11-20,3.258731240030349
1980-11-21,10.18353512509484
1980-11-22,9.6743583688401
1980-11-23,6.110121075056904
1980-11-24,3.564237293783195
1980-11-25,3.258731240030349
1980-11-26,3.055060537528452
1980-11-27,4.073414050037936
1980-11-28,5.600944318802163
1980-11-29,7.12847458756639
1980-11-30,5.600944318802163
1980-12-01,3.564237293783195
1980-12-02,8.146828100075872
1980-12-03,13.238595662623291
1980-12-04,10.18353512509484
1980-12-05,8.146828100075872
1980-12-06,6.110121075056904
1980-12-07,4.582590806292679
1980-12-08,3.564237293783195
1980-12-09,3.055060537528452
1980-12-10,6.110121075056904
1980-12-11,8.146828100075872
1980-12-12,10.18353512509484
1980-12-13,8.656004856330615
1980-12-14,10.18353512509484
1980-12-15,14.25694917513278
1980-12-16,10.18353512509484
1980-12-17,8.146828100075872
1980-12-18,6.110121075056904
1980-12-19,4.582590806292679
1980-12-20,6.110121075056904
1980-12-21,9.165181612585355
1980-12-22,20.36707025018968
1980-12-23,14.25694917513278
1980-12-24,13.238595662623291
1980-12-25,30.550605375284523
1980-12-26,35.642372937831944
1980-12-27,22.40377727520865
1980-12-28,15.27530268764226
1980-12-29,11.201888637604323
1980-12-30,12.220242150113808
1980-12-31,10.18353512509484
1981-01-01,8.146828100075872
1981-01-02,7.12847458756639
1981-01-03,6.110121075056904
1981-01-04,5.09176756254742
1981-01-05,4.317818893040212
1981-01-06,3.981762233912083
1981-01-07,3.696623250409427
1981-01-08,3.4725854776573404
1981-01-09,3.299465380530729
1981-01-10,3.116161748279022
1981-01-11,2.993959326777884
1981-01-12,2.8615733701516506
1981-01-13,2.749554483775607
1981-01-14,2.6477191325246587
1981-01-15,2.5662508515239
1981-01-16,2.484782570523141
1981-01-17,2.5255167110235206
1981-01-18,2.58661792177409
1981-01-19,2.627352062274469
1981-01-20,2.5764343866489945
1981-01-21,3.9512116285367984
1981-01-22,4.979748676171377
1981-01-23,4.552040200917394
1981-01-24,3.757724461159997
1981-01-25,3.055060537528452
1981-01-26,3.095794678028832
