date,flow(mm)
1980-10-01,0.0350940286601331
1980-10-02,0.0350940286601331
1980-10-03,0.042614177658733
1980-10-04,0.0877350716503327
1980-10-05,0.100268653314666
1980-10-06,0.0726947736531328
1980-10-07,0.0626679083216662
1980-10-08,0.0576544756559329
1980-10-09,0.0526410429901996
1980-10-10,0.0451208939915997
1980-10-11,0.0626679083216662
1980-10-12,0.0752014899859995
1980-10-13,0.0726947736531328
1980-10-14,0.0601611919887995
1980-10-15,0.0651746246545329
1980-10-16,0.0651746246545329
1980-10-17,0.0601611919887995
1980-10-18,0.0576544756559329
1980-10-19,0.0626679083216662
1980-10-20,0.0651746246545329
1980-10-21,0.0676813409873995
1980-10-22,0.0651746246545329
1980-10-23,0.0626679083216662
1980-10-24,0.0626679083216662
1980-10-25,1.1530895131186591
1980-10-26,1.2282910031046583
1980-10-27,0.350940286601331
1980-10-28,0.2306179026237317
1980-10-29,0.1729634269677988
1980-10-30,0.1278425329761991
1980-10-31,0.1027753696475326
1980-11-01,0.0902417879831994
1980-11-02,0.0802149226517328
1980-11-03,0.0726947736531328
1980-11-04,0.0726947736531328
1980-11-05,0.0752014899859995
1980-11-06,0.0701880573202662
1980-11-07,0.0651746246545329
1980-11-08,0.350940286601331
1980-11-09,0.3760074499299975
1980-11-10,0.4261417765873305
1980-11-11,0.2757387966153315
1980-11-12,0.2105641719607986
1980-11-13,0.1704567106349322
1980-11-14,0.1453895473062657
1980-11-15,0.1303492493090658
1980-11-16,0.1128022349789992
1980-11-17,0.0977619369817993
1980-11-18,0.1303492493090658
1980-11-19,0.1203223839775991
1980-11-20,0.1178156676447325
1980-11-21,0.1228291003104658
1980-11-22,0.1303492493090658
1980-11-23,0.1278425329761991
1980-11-24,0.4261417765873305
1980-11-25,1.1530895131186591
1980-11-26,0.701880573202662
1980-11-27,0.4762761032446635
1980-11-28,0.5013432665733301
1980-11-29,0.651746246545329
1980-11-30,0.5013432665733301
1980-12-01,0.451208939915997
1980-12-02,0.5765447565593296
1980-12-03,1.4288283097339904
1980-12-04,0.802149226517328
1980-12-05,0.651746246545329
1980-12-06,0.5765447565593296
1980-12-07,0.551477593230663
1980-12-08,0.5765447565593296
1980-12-09,0.6266790832166624
1980-12-10,0.902417879831994
1980-12-11,0.6768134098739954
1980-12-12,0.551477593230663
1980-12-13,0.5013432665733301
1980-12-14,0.451208939915997
1980-12-15,0.401074613258664
1980-12-16,0.3760074499299975
1980-12-17,0.350940286601331
